@relation InstanceResultListener

@attribute Key_Dataset {data_agent,data_keyboard,raw_data_agent,raw_data_keyboard}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.J48,weka.classifiers.bayes.NaiveBayes,weka.classifiers.trees.RandomForest,weka.classifiers.functions.MultilayerPerceptron,weka.classifiers.meta.AdaBoostM1}
@attribute Key_Scheme_options {'-C 0.25 -M 2','','-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1','-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a','-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2'}
@attribute Key_Scheme_version_ID {-217733168393644444,5995231201785697655,1116839470751428698,-5990607817048210779,-1178107808933117974}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 219\nSize of the tree: 437\n','Number of leaves: 227\nSize of the tree: 453\n','Number of leaves: 256\nSize of the tree: 511\n','Number of leaves: 237\nSize of the tree: 473\n','Number of leaves: 243\nSize of the tree: 485\n','Number of leaves: 252\nSize of the tree: 503\n','Number of leaves: 224\nSize of the tree: 447\n','Number of leaves: 239\nSize of the tree: 477\n','Number of leaves: 242\nSize of the tree: 483\n','Number of leaves: 261\nSize of the tree: 521\n','Number of leaves: 235\nSize of the tree: 469\n','Number of leaves: 245\nSize of the tree: 489\n','Number of leaves: 263\nSize of the tree: 525\n','Number of leaves: 244\nSize of the tree: 487\n','Number of leaves: 229\nSize of the tree: 457\n','Number of leaves: 257\nSize of the tree: 513\n','Number of leaves: 301\nSize of the tree: 601\n','Number of leaves: 268\nSize of the tree: 535\n','Number of leaves: 251\nSize of the tree: 501\n','Number of leaves: 190\nSize of the tree: 379\n','Number of leaves: 225\nSize of the tree: 449\n','Number of leaves: 248\nSize of the tree: 495\n','Number of leaves: 231\nSize of the tree: 461\n','Number of leaves: 262\nSize of the tree: 523\n','Number of leaves: 226\nSize of the tree: 451\n','Number of leaves: 191\nSize of the tree: 381\n','Number of leaves: 214\nSize of the tree: 427\n','Number of leaves: 218\nSize of the tree: 435\n','Number of leaves: 204\nSize of the tree: 407\n','Number of leaves: 273\nSize of the tree: 545\n','Number of leaves: 230\nSize of the tree: 459\n','Number of leaves: 247\nSize of the tree: 493\n','Number of leaves: 240\nSize of the tree: 479\n','Number of leaves: 280\nSize of the tree: 559\n','Number of leaves: 238\nSize of the tree: 475\n','Number of leaves: 228\nSize of the tree: 455\n','Number of leaves: 246\nSize of the tree: 491\n','Number of leaves: 222\nSize of the tree: 443\n','Number of leaves: 221\nSize of the tree: 441\n','Number of leaves: 272\nSize of the tree: 543\n','Number of leaves: 207\nSize of the tree: 413\n','Number of leaves: 254\nSize of the tree: 507\n','Number of leaves: 233\nSize of the tree: 465\n','Number of leaves: 197\nSize of the tree: 393\n','Number of leaves: 216\nSize of the tree: 431\n','Number of leaves: 249\nSize of the tree: 497\n','Number of leaves: 255\nSize of the tree: 509\n','Number of leaves: 271\nSize of the tree: 541\n','Number of leaves: 267\nSize of the tree: 533\n','Number of leaves: 300\nSize of the tree: 599\n','Number of leaves: 223\nSize of the tree: 445\n','Number of leaves: 241\nSize of the tree: 481\n','Number of leaves: 211\nSize of the tree: 421\n','Number of leaves: 253\nSize of the tree: 505\n','Number of leaves: 258\nSize of the tree: 515\n','Number of leaves: 274\nSize of the tree: 547\n','Number of leaves: 571\nSize of the tree: 1141\n','Number of leaves: 599\nSize of the tree: 1197\n','Number of leaves: 583\nSize of the tree: 1165\n','Number of leaves: 562\nSize of the tree: 1123\n','Number of leaves: 544\nSize of the tree: 1087\n','Number of leaves: 581\nSize of the tree: 1161\n','Number of leaves: 538\nSize of the tree: 1075\n','Number of leaves: 627\nSize of the tree: 1253\n','Number of leaves: 613\nSize of the tree: 1225\n','Number of leaves: 595\nSize of the tree: 1189\n','Number of leaves: 591\nSize of the tree: 1181\n','Number of leaves: 559\nSize of the tree: 1117\n','Number of leaves: 573\nSize of the tree: 1145\n','Number of leaves: 555\nSize of the tree: 1109\n','Number of leaves: 563\nSize of the tree: 1125\n','Number of leaves: 598\nSize of the tree: 1195\n','Number of leaves: 650\nSize of the tree: 1299\n','Number of leaves: 557\nSize of the tree: 1113\n','Number of leaves: 626\nSize of the tree: 1251\n','Number of leaves: 636\nSize of the tree: 1271\n','Number of leaves: 590\nSize of the tree: 1179\n','Number of leaves: 602\nSize of the tree: 1203\n','Number of leaves: 597\nSize of the tree: 1193\n','Number of leaves: 601\nSize of the tree: 1201\n','Number of leaves: 548\nSize of the tree: 1095\n','Number of leaves: 625\nSize of the tree: 1249\n','Number of leaves: 527\nSize of the tree: 1053\n','Number of leaves: 587\nSize of the tree: 1173\n','Number of leaves: 596\nSize of the tree: 1191\n','Number of leaves: 611\nSize of the tree: 1221\n','Number of leaves: 618\nSize of the tree: 1235\n','Number of leaves: 588\nSize of the tree: 1175\n','Number of leaves: 561\nSize of the tree: 1121\n','Number of leaves: 547\nSize of the tree: 1093\n','Number of leaves: 631\nSize of the tree: 1261\n','Number of leaves: 600\nSize of the tree: 1199\n','Number of leaves: 572\nSize of the tree: 1143\n','Number of leaves: 617\nSize of the tree: 1233\n','Number of leaves: 623\nSize of the tree: 1245\n','Number of leaves: 578\nSize of the tree: 1155\n','Number of leaves: 603\nSize of the tree: 1205\n','Number of leaves: 580\nSize of the tree: 1159\n','Number of leaves: 616\nSize of the tree: 1231\n','Number of leaves: 632\nSize of the tree: 1263\n','Number of leaves: 629\nSize of the tree: 1257\n','Number of leaves: 586\nSize of the tree: 1171\n','Number of leaves: 593\nSize of the tree: 1185\n','Number of leaves: 633\nSize of the tree: 1265\n','Number of leaves: 630\nSize of the tree: 1259\n','Number of leaves: 589\nSize of the tree: 1177\n','Number of leaves: 567\nSize of the tree: 1133\n','Number of leaves: 670\nSize of the tree: 1339\n','Number of leaves: 570\nSize of the tree: 1139\n','Number of leaves: 605\nSize of the tree: 1209\n','Number of leaves: 639\nSize of the tree: 1277\n','Number of leaves: 568\nSize of the tree: 1135\n','Number of leaves: 564\nSize of the tree: 1127\n','Number of leaves: 551\nSize of the tree: 1101\n','Number of leaves: 614\nSize of the tree: 1227\n','Number of leaves: 553\nSize of the tree: 1105\n','Number of leaves: 647\nSize of the tree: 1293\n','Number of leaves: 594\nSize of the tree: 1187\n','Number of leaves: 565\nSize of the tree: 1129\n','Number of leaves: 585\nSize of the tree: 1169\n','Number of leaves: 579\nSize of the tree: 1157\n','Number of leaves: 610\nSize of the tree: 1219\n','Number of leaves: 604\nSize of the tree: 1207\n','Number of leaves: 188\nSize of the tree: 375\n','Number of leaves: 232\nSize of the tree: 463\n','Number of leaves: 236\nSize of the tree: 471\n','Number of leaves: 217\nSize of the tree: 433\n','Number of leaves: 234\nSize of the tree: 467\n','Number of leaves: 266\nSize of the tree: 531\n','Number of leaves: 201\nSize of the tree: 401\n','Number of leaves: 270\nSize of the tree: 539\n','Number of leaves: 279\nSize of the tree: 557\n','Number of leaves: 202\nSize of the tree: 403\n','Number of leaves: 193\nSize of the tree: 385\n','Number of leaves: 212\nSize of the tree: 423\n','Number of leaves: 206\nSize of the tree: 411\n','Number of leaves: 250\nSize of the tree: 499\n','Number of leaves: 260\nSize of the tree: 519\n','Number of leaves: 173\nSize of the tree: 345\n','Number of leaves: 200\nSize of the tree: 399\n','Number of leaves: 199\nSize of the tree: 397\n','Number of leaves: 213\nSize of the tree: 425\n','Number of leaves: 287\nSize of the tree: 573\n','Number of leaves: 275\nSize of the tree: 549\n','Number of leaves: 264\nSize of the tree: 527\n','Number of leaves: 198\nSize of the tree: 395\n','Number of leaves: 265\nSize of the tree: 529\n','Number of leaves: 540\nSize of the tree: 1079\n','Number of leaves: 529\nSize of the tree: 1057\n','Number of leaves: 506\nSize of the tree: 1011\n','Number of leaves: 541\nSize of the tree: 1081\n','Number of leaves: 582\nSize of the tree: 1163\n','Number of leaves: 532\nSize of the tree: 1063\n','Number of leaves: 577\nSize of the tree: 1153\n','Number of leaves: 492\nSize of the tree: 983\n','Number of leaves: 521\nSize of the tree: 1041\n','Number of leaves: 584\nSize of the tree: 1167\n','Number of leaves: 552\nSize of the tree: 1103\n','Number of leaves: 531\nSize of the tree: 1061\n','Number of leaves: 474\nSize of the tree: 947\n','Number of leaves: 518\nSize of the tree: 1035\n','Number of leaves: 534\nSize of the tree: 1067\n','Number of leaves: 482\nSize of the tree: 963\n','Number of leaves: 491\nSize of the tree: 981\n','Number of leaves: 606\nSize of the tree: 1211\n','Number of leaves: 525\nSize of the tree: 1049\n','Number of leaves: 539\nSize of the tree: 1077\n','Number of leaves: 511\nSize of the tree: 1021\n','Number of leaves: 486\nSize of the tree: 971\n','Number of leaves: 558\nSize of the tree: 1115\n','Number of leaves: 556\nSize of the tree: 1111\n','Number of leaves: 514\nSize of the tree: 1027\n','Number of leaves: 498\nSize of the tree: 995\n','Number of leaves: 515\nSize of the tree: 1029\n','Number of leaves: 522\nSize of the tree: 1043\n','Number of leaves: 501\nSize of the tree: 1001\n','Number of leaves: 487\nSize of the tree: 973\n','Number of leaves: 476\nSize of the tree: 951\n','Number of leaves: 528\nSize of the tree: 1055\n','Number of leaves: 510\nSize of the tree: 1019\n','Number of leaves: 550\nSize of the tree: 1099\n','Number of leaves: 520\nSize of the tree: 1039\n','Number of leaves: 536\nSize of the tree: 1071\n','Number of leaves: 478\nSize of the tree: 955\n','Number of leaves: 546\nSize of the tree: 1091\n','Number of leaves: 526\nSize of the tree: 1051\n','Number of leaves: 466\nSize of the tree: 931\n','Number of leaves: 517\nSize of the tree: 1033\n','Number of leaves: 554\nSize of the tree: 1107\n','Number of leaves: 523\nSize of the tree: 1045\n','Number of leaves: 530\nSize of the tree: 1059\n','Number of leaves: 533\nSize of the tree: 1065\n','Number of leaves: 608\nSize of the tree: 1215\n','Number of leaves: 508\nSize of the tree: 1015\n','Number of leaves: 505\nSize of the tree: 1009\n','Number of leaves: 484\nSize of the tree: 967\n','Number of leaves: 569\nSize of the tree: 1137\n','Number of leaves: 560\nSize of the tree: 1119\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data
data_keyboard,6,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260319.2012,12567,1396,964,432,0,69.054441,30.945559,0,0.182862,0.198565,0.337382,112.240245,113.471548,1472.177462,2824.065639,-1351.888177,1.054568,2.02297,-0.968401,-164.809881,-0.118059,-11.194974,0.805405,894,0.587413,168,0.412587,118,0.194595,216,0.841808,0.805405,0.823204,0.20623,0.707844,0.908112,0.690544,0.481047,0.518953,0.309456,0.712003,0.690544,0.700599,0.197423,0.714509,0.762915,0.376849,0.690544,0.023,0.015,0.03125,0.015625,31.25,15.625,7475,2176138,243555,92.335244,57.557307,?,?,?,?,?
data_keyboard,6,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260319.2012,12567,1396,946,450,0,67.765043,32.234957,0,0.177036,0.197295,0.337372,111.522597,113.468307,1472.177462,2352.721923,-880.544461,1.054568,1.685331,-0.630763,-145.710989,-0.104377,-9.897651,0.788288,875,0.566434,162,0.433566,124,0.211712,235,0.84378,0.788288,0.815091,0.204869,0.710496,0.908232,0.67765,0.465628,0.534372,0.32235,0.711278,0.67765,0.693033,0.19483,0.718758,0.763782,0.36936,0.67765,0.025,0.009,0.03125,0.015625,31.25,15.625,7475,2176138,243555,91.905444,57.234957,?,?,?,?,?
data_keyboard,6,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260319.2012,12567,1396,942,454,0,67.47851,32.52149,0,0.182328,0.201491,0.34529,113.894615,116.131258,1472.177462,3095.345314,-1623.167852,1.054568,2.217296,-1.162728,-173.990792,-0.124635,-11.818602,0.779279,865,0.562937,161,0.437063,125,0.220721,245,0.84308,0.779279,0.809925,0.197839,0.698923,0.90498,0.674785,0.462814,0.537186,0.325215,0.712803,0.674785,0.691366,0.192338,0.707695,0.757355,0.378085,0.674785,0.023,0.008,0.03125,0,31.25,0,7475,2176138,243555,90.974212,56.787249,?,?,?,?,?
data_keyboard,6,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260319.2012,12567,1396,959,437,0,68.696275,31.303725,0,0.211862,0.196685,0.339532,111.177734,114.194624,1472.177462,2515.953156,-1043.775693,1.054568,1.802259,-0.74769,-120.651992,-0.086427,-8.195479,0.788288,875,0.531469,152,0.468531,134,0.211712,235,0.851996,0.788288,0.818905,0.235058,0.713142,0.908313,0.686963,0.437472,0.562528,0.313037,0.722423,0.686963,0.702098,0.225927,0.722744,0.765881,0.396424,0.686963,0.022,0.01,0.015625,0.015625,15.625,15.625,7475,2176138,243555,91.977077,56.321633,?,?,?,?,?
data_keyboard,6,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260319.2012,12567,1396,927,469,0,66.404011,33.595989,0,0.167109,0.20183,0.34646,114.086167,116.52481,1472.177462,2781.909328,-1309.731865,1.054568,1.992772,-0.938203,-173.055592,-0.123965,-11.755077,0.769369,854,0.562937,161,0.437063,125,0.230631,256,0.841379,0.769369,0.803765,0.187037,0.697115,0.905497,0.66404,0.463694,0.536306,0.33596,0.708017,0.66404,0.683477,0.180099,0.708865,0.75913,0.365336,0.66404,0.024,0.009,0.015625,0.015625,15.625,15.625,7475,2176138,243555,91.260745,56.0351,?,?,?,?,?
data_keyboard,6,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260319.2012,12567,1396,982,414,0,70.34384,29.65616,0,0.250502,0.196116,0.33275,110.856166,111.913896,1472.177462,2383.830086,-911.652624,1.054568,1.707615,-0.653046,-108.751235,-0.077902,-7.387101,0.796396,884,0.51049,146,0.48951,140,0.203604,226,0.858252,0.796396,0.826168,0.262367,0.723414,0.91358,0.703438,0.419684,0.580316,0.296562,0.739773,0.703438,0.719092,0.259861,0.737224,0.774847,0.432912,0.703438,0.023,0.009,0.03125,0.015625,31.25,15.625,7475,2176138,243555,92.26361,58.524355,?,?,?,?,?
data_keyboard,6,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260319.2012,12567,1396,962,434,0,68.911175,31.088825,0,0.189614,0.195596,0.340974,110.56246,114.679599,1472.177462,2949.46581,-1477.288348,1.054568,2.112798,-1.058229,-124.018199,-0.088838,-8.424134,0.801802,890,0.56993,163,0.43007,123,0.198198,220,0.845204,0.801802,0.822931,0.217386,0.691923,0.903895,0.689112,0.467249,0.532751,0.310888,0.715112,0.689112,0.700789,0.207057,0.705767,0.7574,0.377401,0.689112,0.024,0.008,0.03125,0,31.25,0,7475,2176138,243555,91.690544,57.091691,?,?,?,?,?
data_keyboard,7,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260319.2012,12566,1397,966,431,0,69.148175,30.851825,0,0.212542,0.193403,0.334627,109.351623,112.578957,1472.508805,2245.010511,-772.501707,1.054051,1.607023,-0.552972,-117.80265,-0.084325,-8.000132,0.79928,888,0.524476,150,0.475524,136,0.20072,223,0.855491,0.79928,0.826431,0.253757,0.726945,0.916627,0.691482,0.431617,0.568383,0.308518,0.725295,0.691482,0.706356,0.238881,0.73231,0.770555,0.387778,0.691482,0.023,0.008,0.03125,0,31.25,0,7475,2175965,243728,91.410165,56.58554,?,?,?,?,?
data_keyboard,7,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260319.2012,12566,1397,975,422,0,69.792412,30.207588,0,0.199346,0.19614,0.33882,110.753395,113.820995,1476.163762,2457.60008,-981.436318,1.056667,1.759198,-0.702531,-149.59634,-0.107084,-10.134129,0.815315,905,0.56446,162,0.43554,125,0.184685,205,0.848172,0.815315,0.831419,0.238609,0.699356,0.901981,0.697924,0.461891,0.538109,0.302076,0.717427,0.697924,0.70609,0.223409,0.705863,0.757414,0.376572,0.697924,0.021,0.013,0.015625,0.015625,15.625,15.625,7475,2175965,243728,91.696492,56.19184,?,?,?,?,?
data_keyboard,7,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260319.2012,12566,1397,949,448,0,67.931281,32.068719,0,0.184374,0.203572,0.343899,114.950266,115.527202,1476.163762,2467.578584,-991.414822,1.056667,1.766341,-0.709674,-190.070078,-0.136056,-12.875948,0.789189,876,0.557491,160,0.442509,127,0.210811,234,0.84556,0.789189,0.816403,0.213841,0.701249,0.904904,0.679313,0.458077,0.541923,0.320687,0.712389,0.679313,0.694052,0.20256,0.711897,0.759922,0.373079,0.679313,0.024,0.009,0.015625,0.015625,15.625,15.625,7475,2175965,243728,91.267001,58.518253,?,?,?,?,?
data_keyboard,7,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260319.2012,12567,1396,934,462,0,66.905444,33.094556,0,0.163341,0.201668,0.344418,113.994373,115.838071,1472.177462,2701.939686,-1229.762224,1.054568,1.935487,-0.880918,-166.572397,-0.119321,-11.314695,0.772072,857,0.604895,173,0.395105,113,0.227928,253,0.832039,0.772072,0.800935,0.153413,0.688925,0.902168,0.669054,0.496075,0.503925,0.330946,0.70422,0.669054,0.684551,0.15723,0.702865,0.755039,0.37755,0.669054,0.023,0.009,0.03125,0,31.25,0,7475,2176138,243555,91.762178,56.823066,?,?,?,?,?
data_keyboard,7,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260319.2012,12567,1396,962,434,0,68.911175,31.088825,0,0.206868,0.192375,0.331445,108.74162,111.474757,1472.177462,2353.718912,-881.54145,1.054568,1.686045,-0.631477,-70.616848,-0.050585,-4.796762,0.798198,886,0.527972,151,0.472028,135,0.201802,224,0.854388,0.798198,0.825338,0.249537,0.739334,0.921165,0.689112,0.43453,0.56547,0.310888,0.722191,0.689112,0.703707,0.233581,0.750459,0.780722,0.382808,0.689112,0.026,0.01,0.03125,0,31.25,0,7475,2176138,243555,92.765043,57.467765,?,?,?,?,?
data_keyboard,7,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260319.2012,12567,1396,931,465,0,66.690544,33.309456,0,0.18749,0.206016,0.35011,116.452038,117.752444,1472.177462,3129.402105,-1657.224642,1.054568,2.241692,-1.187124,-221.471354,-0.158647,-15.043795,0.769369,854,0.517483,148,0.482517,138,0.230631,256,0.852295,0.769369,0.808712,0.225875,0.706665,0.906239,0.666905,0.428194,0.571806,0.333095,0.717922,0.666905,0.689488,0.212817,0.712737,0.756507,0.37372,0.666905,0.023,0.011,0.03125,0,31.25,0,7475,2176138,243555,91.905444,56.446991,?,?,?,?,?
data_keyboard,7,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260319.2012,12567,1396,932,464,0,66.762178,33.237822,0,0.167234,0.202344,0.344696,114.376419,115.931563,1472.177462,2816.275337,-1344.097874,1.054568,2.017389,-0.962821,-182.152199,-0.130482,-12.372978,0.773874,859,0.573427,164,0.426573,122,0.226126,251,0.839687,0.773874,0.805438,0.182832,0.693335,0.904877,0.667622,0.471727,0.528273,0.332378,0.707096,0.667622,0.685206,0.177163,0.706753,0.75834,0.368621,0.667622,0.023,0.01,0.03125,0,31.25,0,7475,2176138,243555,92.47851,57.288682,?,?,?,?,?
data_keyboard,7,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260319.2012,12567,1396,964,432,0,69.054441,30.945559,0,0.210318,0.196425,0.335985,111.030959,113.001631,1472.177462,2330.238096,-858.060634,1.054568,1.669225,-0.614657,-111.355705,-0.079768,-7.564014,0.797297,885,0.531469,152,0.468531,134,0.202703,225,0.853423,0.797297,0.824406,0.245476,0.710395,0.909384,0.690544,0.437231,0.562769,0.309456,0.723936,0.690544,0.705504,0.232886,0.725714,0.766524,0.390863,0.690544,0.028,0.011,0.03125,0,31.25,0,7475,2176138,243555,93.553009,57.593123,?,?,?,?,?
data_keyboard,7,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260319.2012,12567,1396,959,437,0,68.696275,31.303725,0,0.197158,0.195194,0.333523,110.335055,112.17379,1472.177462,2984.860654,-1512.683192,1.054568,2.138152,-1.083584,-115.081582,-0.082437,-7.8171,0.796396,884,0.548951,157,0.451049,129,0.203604,226,0.849183,0.796396,0.821943,0.229342,0.722009,0.913257,0.686963,0.451001,0.548999,0.313037,0.718502,0.686963,0.700861,0.217489,0.732932,0.769648,0.38002,0.686963,0.023,0.009,0.015625,0.015625,15.625,15.625,7475,2176138,243555,93.338109,57.467765,?,?,?,?,?
data_keyboard,7,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260319.2012,12567,1396,951,445,0,68.123209,31.876791,0,0.188819,0.200291,0.343674,113.216162,115.587707,1472.177462,2205.734949,-733.557487,1.054568,1.580039,-0.525471,-172.982593,-0.123913,-11.750118,0.785586,872,0.56993,163,0.43007,123,0.214414,238,0.842512,0.785586,0.813054,0.198784,0.692371,0.901511,0.681232,0.467844,0.532156,0.318768,0.715328,0.681232,0.696456,0.19577,0.701687,0.756563,0.387121,0.681232,0.027,0.009,0,0.015625,0,15.625,7475,2176138,243555,91.547278,57.127507,?,?,?,?,?
data_keyboard,8,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260319.2012,12566,1397,962,435,0,68.861847,31.138153,0,0.183841,0.192321,0.335531,108.74017,112.882921,1472.508805,2712.327324,-1239.818519,1.054051,1.941537,-0.887486,-95.831079,-0.068598,-6.508014,0.80378,893,0.576923,165,0.423077,121,0.19622,218,0.844045,0.80378,0.823421,0.213526,0.716437,0.91399,0.688618,0.472655,0.527345,0.311382,0.711916,0.688618,0.698275,0.201543,0.727724,0.768781,0.368345,0.688618,0.023,0.01,0.015625,0.015625,15.625,15.625,7475,2175965,243728,91.768074,56.156049,?,?,?,?,?
data_keyboard,8,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260319.2012,12566,1397,935,462,0,66.929134,33.070866,0,0.15426,0.206447,0.348129,116.573437,116.948223,1476.163762,2508.141026,-1031.977264,1.056667,1.795377,-0.73871,-230.491875,-0.164991,-15.614248,0.782883,869,0.595819,171,0.404181,116,0.217117,241,0.835577,0.782883,0.808372,0.173277,0.679734,0.897381,0.669291,0.488732,0.511268,0.330709,0.701634,0.669291,0.684072,0.166262,0.689364,0.750642,0.356717,0.669291,0.023,0.01,0.015625,0.015625,15.625,15.625,7475,2175965,243728,91.696492,57.49821,?,?,?,?,?
data_keyboard,8,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260319.2012,12566,1397,972,425,0,69.577666,30.422334,0,0.214963,0.191292,0.332782,108.016172,111.792579,1476.163762,2203.501478,-727.337716,1.056667,1.57731,-0.520643,-77.722771,-0.055635,-5.265186,0.801802,890,0.547038,157,0.452962,130,0.198198,220,0.850048,0.801802,0.82522,0.237538,0.722749,0.912376,0.695777,0.448633,0.551367,0.304223,0.723411,0.695777,0.707902,0.229136,0.734165,0.771671,0.399685,0.695777,0.029,0.011,0.03125,0.015625,31.25,15.625,7475,2175965,243728,93.128132,56.764495,?,?,?,?,?
data_keyboard,8,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260319.2012,12567,1396,934,462,0,66.905444,33.094556,0,0.18056,0.205663,0.348592,116.252702,117.241993,1472.177462,2464.969762,-992.7923,1.054568,1.765738,-0.711169,-192.324558,-0.137768,-13.063952,0.768468,853,0.562937,161,0.437063,125,0.231532,257,0.841223,0.768468,0.803202,0.186068,0.682521,0.898885,0.669054,0.463343,0.536657,0.330946,0.71208,0.669054,0.687861,0.184618,0.69615,0.756191,0.382814,0.669054,0.023,0.009,0.015625,0.015625,15.625,15.625,7475,2176138,243555,90.472779,57.020057,?,?,?,?,?
data_keyboard,8,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260319.2012,12567,1396,955,441,0,68.409742,31.590258,0,0.197021,0.198106,0.339928,111.980794,114.327893,1472.177462,3157.934062,-1685.7566,1.054568,2.26213,-1.207562,-154.444902,-0.110634,-10.490916,0.790991,878,0.545455,156,0.454545,130,0.209009,232,0.84913,0.790991,0.81903,0.226124,0.713599,0.910057,0.684097,0.448697,0.551303,0.315903,0.717579,0.684097,0.698932,0.214997,0.71987,0.762151,0.383366,0.684097,0.022,0.009,0.03125,0,31.25,0,7475,2176138,243555,91.475645,57.037966,?,?,?,?,?
data_keyboard,8,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260319.2012,12567,1396,969,427,0,69.412607,30.587393,0,0.206974,0.190582,0.331333,107.728046,111.437251,1472.177462,2754.717005,-1282.539543,1.054568,1.973293,-0.918725,-71.620178,-0.051304,-4.864915,0.801802,890,0.555944,159,0.444056,127,0.198198,220,0.848427,0.801802,0.824456,0.229602,0.722718,0.914805,0.694126,0.455944,0.544056,0.305874,0.722315,0.694126,0.70677,0.221866,0.735929,0.773308,0.39385,0.694126,0.025,0.008,0.03125,0,31.25,0,7475,2176138,243555,93.123209,57.002149,?,?,?,?,?
data_keyboard,8,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260319.2012,12567,1396,963,433,0,68.982808,31.017192,0,0.216194,0.203839,0.339942,115.221727,114.332725,1472.177462,2063.746992,-591.56953,1.054568,1.478329,-0.42376,-187.013921,-0.133964,-12.703219,0.791892,879,0.527972,151,0.472028,135,0.208108,231,0.853398,0.791892,0.821495,0.242191,0.715662,0.908837,0.689828,0.434312,0.565688,0.310172,0.727019,0.689828,0.705899,0.233617,0.725743,0.764696,0.398616,0.689828,0.025,0.009,0.03125,0,31.25,0,7475,2176138,243555,92.335244,58.810888,?,?,?,?,?
