@RELATION raw_data_agent

@ATTRIBUTE x_position NUMERIC
@ATTRIBUTE y_position NUMERIC
@ATTRIBUTE x_velocity NUMERIC
@ATTRIBUTE y_velocity NUMERIC
@ATTRIBUTE angle NUMERIC
@ATTRIBUTE angular_velocity NUMERIC
@ATTRIBUTE left_leg_contact NUMERIC
@ATTRIBUTE right_leg_contact NUMERIC
@ATTRIBUTE action {0,1,2,3}
@ATTRIBUTE next_reward NUMERIC

@DATA
-0.15306091,0.72766215,0.18073353,-0.03109563,0.106219284,0.020400835,0.0,0.0,0,-0.065136
-0.1512433,0.7268671,0.18073355,-0.035415716,0.10723933,0.020400837,0.0,0.0,0,-0.065720
-0.1494257,0.72597474,0.18073358,-0.039735805,0.10825938,0.020400826,0.0,0.0,0,-0.066154
-0.14760819,0.72498506,0.18073359,-0.044055894,0.109279424,0.020400831,0.0,0.0,0,-0.066438
-0.14579058,0.72389835,0.1807336,-0.048375983,0.110299475,0.020400824,0.0,0.0,0,-0.066553
-0.14397296,0.7227144,0.18073362,-0.052696068,0.111319534,0.02040083,0.0,0.0,2,2.491301
-0.1423684,0.7228362,0.15992802,0.0053717713,0.11183985,0.010406598,0.0,0.0,0,-0.014937
-0.14076385,0.72286075,0.15992804,0.0010517485,0.11236019,0.010406603,0.0,0.0,0,-0.017389
-0.13915929,0.7227881,0.15992804,-0.0032682745,0.11288051,0.010406619,0.0,0.0,0,-0.019826
-0.13755473,0.72261816,0.15992805,-0.0075882967,0.11340085,0.010406614,0.0,0.0,0,-0.022233
-0.13595028,0.7223511,0.15992805,-0.01190832,0.11392118,0.01040663,0.0,0.0,0,-0.024583
-0.13434573,0.721987,0.15992805,-0.016228342,0.1144415,0.010406604,0.0,0.0,0,-0.026804
-0.13274117,0.72152555,0.15992805,-0.020548366,0.11496183,0.010406599,0.0,0.0,0,-0.028936
-0.13113661,0.72096694,0.15992805,-0.024868386,0.11548217,0.0104066115,0.0,0.0,0,-0.030930
-0.12953205,0.72031116,0.15992804,-0.029188406,0.11600249,0.010406635,0.0,0.0,0,-0.032754
-0.1279275,0.7195582,0.15992804,-0.033508427,0.11652282,0.010406615,0.0,0.0,0,-0.034401
-0.12632294,0.71870786,0.15992805,-0.037828453,0.117043145,0.010406602,0.0,0.0,0,-0.035878
-0.12471838,0.71776056,0.15992804,-0.04214848,0.11756347,0.010406508,0.0,0.0,0,-0.037102
-0.123113826,0.7167159,0.15992802,-0.046468504,0.11808379,0.010406503,0.0,0.0,0,-0.038145
-0.12150927,0.7155742,0.15992802,-0.05078853,0.11860411,0.010406524,0.0,0.0,2,2.516262
-0.12011127,0.7153855,0.13984935,-0.008382558,0.11855878,-0.0009065899,0.0,0.0,3,-0.957284
-0.11861744,0.7151051,0.15185186,-0.012271658,0.11610751,-0.049025167,0.0,0.0,0,0.265807
-0.11712351,0.71472746,0.15185197,-0.016592156,0.11365626,-0.04902517,0.0,0.0,0,0.263033
-0.11562967,0.7142528,0.15185204,-0.020912655,0.111205004,-0.04902514,0.0,0.0,0,0.260419
-0.11413584,0.7136809,0.15185213,-0.025233153,0.10875375,-0.049025115,0.0,0.0,0,0.257936
-0.112642005,0.713012,0.15185222,-0.029553652,0.10630248,-0.0490251,0.0,0.0,0,0.255647
-0.11114816,0.71224594,0.1518523,-0.03387415,0.10385123,-0.04902508,0.0,0.0,0,0.253566
-0.10965433,0.7113828,0.15185238,-0.038194653,0.10139996,-0.04902507,0.0,0.0,0,0.251705
-0.108160496,0.71042246,0.15185246,-0.042515155,0.0989487,-0.04902505,0.0,0.0,1,1.115931
-0.106763646,0.7093567,0.13969232,-0.04736405,0.098940454,-0.00016483974,0.0,0.0,0,-0.007835
-0.1053668,0.7081939,0.13969232,-0.051684044,0.09893222,-0.00016483704,0.0,0.0,2,0.082341
-0.103915595,0.70831704,0.14444923,0.0054320605,0.09959465,0.013248737,0.0,0.0,0,-0.038117
-0.10246439,0.7083431,0.14444923,0.0011120238,0.100257084,0.013248717,0.0,0.0,0,-0.041693
-0.10101318,0.70827186,0.14444925,-0.0032080126,0.10091951,0.0132487,0.0,0.0,0,-0.045265
-0.099561974,0.7081035,0.14444923,-0.0075280494,0.101581946,0.013248694,0.0,0.0,0,-0.048774
-0.09811077,0.7078378,0.14444925,-0.0118480865,0.10224436,0.013248699,0.0,0.0,0,-0.052229
-0.09665956,0.7074752,0.14444926,-0.016168123,0.10290679,0.013248692,0.0,0.0,0,-0.055522
-0.09520836,0.70701516,0.14444926,-0.02048816,0.103569224,0.0132487025,0.0,0.0,0,-0.058696
-0.09375715,0.706458,0.14444928,-0.024808194,0.10423165,0.013248697,0.0,0.0,0,-0.061704
-0.09230594,0.7058038,0.14444928,-0.029128231,0.10489406,0.013248673,0.0,0.0,0,-0.064470
-0.09085474,0.7050522,0.1444493,-0.03344827,0.10555648,0.013248672,0.0,0.0,1,0.635480
-0.08948307,0.70418143,0.1344401,-0.03889565,0.10825722,0.054014772,0.0,0.0,0,-0.283063
-0.0881115,0.7032136,0.1344402,-0.043216255,0.110957965,0.054014735,0.0,0.0,0,-0.285619
-0.08673992,0.70214856,0.13444027,-0.04753687,0.113658704,0.05401469,0.0,0.0,0,-0.287841
-0.08536835,0.70098656,0.13444038,-0.051857475,0.11635944,0.054014634,0.0,0.0,2,-0.444348
-0.08391275,0.70075095,0.14208853,-0.010745299,0.119812235,0.069055885,0.0,0.0,3,-1.188662
-0.082373716,0.70042706,0.15254793,-0.014504701,0.12116015,0.026958069,0.0,0.0,1,0.706176
-0.08092203,0.6999972,0.14159359,-0.019405948,0.12471221,0.07104095,0.0,0.0,3,-1.085921
-0.079398155,0.6994774,0.15065373,-0.023248464,0.12644155,0.03458659,0.0,0.0,1,0.462298
-0.07794361,0.6988385,0.14192042,-0.02869944,0.1299599,0.07036665,0.0,0.0,3,-1.106261
-0.07641344,0.6981125,0.15141238,-0.03240824,0.13156347,0.032071438,0.0,0.0,0,-0.158170
-0.07488318,0.6972892,0.15141243,-0.03672845,0.13316704,0.032071423,0.0,0.0,0,-0.160129
-0.07335291,0.696369,0.15141247,-0.041048665,0.1347706,0.03207143,0.0,0.0,0,-0.161826
-0.07182264,0.6953515,0.15141252,-0.045368876,0.13637419,0.032071445,0.0,0.0,0,-0.163282
-0.070292376,0.6942368,0.15141255,-0.04968909,0.13797776,0.03207145,0.0,0.0,0,-0.164474
-0.068762206,0.69302505,0.15141259,-0.054009303,0.13958132,0.03207144,0.0,0.0,2,2.791405
-0.067465685,0.69274807,0.128674,-0.012397615,0.14055675,0.01950841,0.0,0.0,0,-0.096431
-0.066169165,0.69237417,0.12867403,-0.016717695,0.14153217,0.019508405,0.0,0.0,0,-0.101116
-0.06487274,0.69190294,0.12867406,-0.02103777,0.1425076,0.019508403,0.0,0.0,0,-0.105587
-0.06357622,0.6913344,0.12867408,-0.025357848,0.143483,0.019508412,0.0,0.0,0,-0.109832
-0.062279798,0.6906688,0.1286741,-0.029677927,0.14445841,0.019508395,0.0,0.0,0,-0.113791
-0.060983278,0.68990606,0.12867412,-0.03399801,0.14543383,0.01950838,0.0,0.0,0,-0.117426
-0.05968685,0.6890461,0.12867415,-0.03831809,0.14640927,0.019508373,0.0,0.0,0,-0.120725
-0.05839033,0.6880889,0.12867418,-0.042638175,0.14738469,0.019508366,0.0,0.0,0,-0.123662
-0.057093907,0.6870346,0.12867418,-0.046958257,0.14836012,0.01950836,0.0,0.0,0,-0.126200
-0.055797387,0.68588305,0.12867421,-0.051278338,0.14933555,0.019508338,0.0,0.0,2,0.132753
-0.05447054,0.6853509,0.13124183,-0.02379806,0.1507782,0.028853213,0.0,0.0,0,-0.154943
-0.0531436,0.68472147,0.13124186,-0.028118232,0.15222086,0.028853232,0.0,0.0,0,-0.158788
-0.05181675,0.68399495,0.1312419,-0.03243841,0.15366352,0.028853226,0.0,0.0,0,-0.162342
-0.050489806,0.6831712,0.13124195,-0.03675858,0.15510617,0.028853226,0.0,0.0,0,-0.165585
-0.04916296,0.68225044,0.13124199,-0.04107875,0.15654883,0.028853197,0.0,0.0,0,-0.168471
-0.047836114,0.68123233,0.13124204,-0.045398924,0.15799148,0.028853178,0.0,0.0,0,-0.171010
-0.04650917,0.6801171,0.13124207,-0.0497191,0.15943414,0.02885319,0.0,0.0,0,-0.173162
-0.045182325,0.6789046,0.13124211,-0.054039273,0.1608768,0.028853182,0.0,0.0,0,-0.174953
-0.043855477,0.6775951,0.13124214,-0.058359448,0.16231945,0.028853152,0.0,0.0,0,-0.176319
-0.042528532,0.67618835,0.13124219,-0.06267962,0.16376211,0.028853167,0.0,0.0,0,-0.177301
-0.04120169,0.67468446,0.13124223,-0.0669998,0.16520476,0.028853172,0.0,0.0,0,-0.177864
-0.03987484,0.67308325,0.13124228,-0.07131998,0.16664743,0.028853178,0.0,0.0,0,-0.178049
-0.038547993,0.6713851,0.1312423,-0.07564016,0.16809009,0.028853204,0.0,0.0,0,-0.177811
-0.037221145,0.6695897,0.13124236,-0.07996034,0.16953275,0.028853202,0.0,0.0,0,-0.177192
-0.035894297,0.66769713,0.1312424,-0.08428051,0.1709754,0.028853167,0.0,0.0,0,-0.176174
-0.034567453,0.6657073,0.13124244,-0.08860069,0.17241804,0.028853152,0.0,0.0,0,-0.174796
-0.033240605,0.6636203,0.13124248,-0.09292088,0.1738607,0.028853154,0.0,0.0,0,-0.173051
-0.031913757,0.6614362,0.13124254,-0.09724105,0.17530337,0.028853143,0.0,0.0,0,-0.170947
-0.03058691,0.65915495,0.13124259,-0.10156122,0.17674601,0.028853137,0.0,0.0,0,-0.168490
-0.029260064,0.6567764,0.13124262,-0.1058814,0.17818865,0.028853148,0.0,0.0,0,-0.165721
-0.02793331,0.6543008,0.13124266,-0.11020157,0.17963132,0.028853144,0.0,0.0,0,-0.162614
-0.026606465,0.65172786,0.13124272,-0.11452174,0.18107396,0.028853133,0.0,0.0,0,-0.159237
-0.025279617,0.649058,0.13124277,-0.11884192,0.18251662,0.028853144,0.0,0.0,0,-0.155541
-0.023952771,0.6462908,0.13124281,-0.1231621,0.18395929,0.028853133,0.0,0.0,0,-0.151579
-0.022626018,0.6434265,0.13124286,-0.12748227,0.18540195,0.028853143,0.0,0.0,0,-0.147352
-0.021299172,0.640465,0.1312429,-0.13180245,0.18684459,0.028853137,0.0,0.0,0,-0.142864
-0.01997242,0.6374063,0.13124296,-0.13612263,0.18828726,0.028853148,0.0,0.0,0,-0.138148
-0.018645573,0.63425046,0.131243,-0.14044282,0.18972991,0.028853137,0.0,0.0,0,-0.133205
-0.01731882,0.6309975,0.13124305,-0.14476298,0.19117258,0.028853158,0.0,0.0,0,-0.128032
-0.015991975,0.6276472,0.13124311,-0.14908314,0.19261524,0.028853163,0.0,0.0,0,-0.122688
-0.014665222,0.6242,0.13124315,-0.15340333,0.19405791,0.028853122,0.0,0.0,0,-0.117099
-0.013338375,0.6206553,0.1312432,-0.15772349,0.19550055,0.028853148,0.0,0.0,0,-0.111378
-0.012011623,0.61701363,0.13124326,-0.16204365,0.19694321,0.028853158,0.0,0.0,0,-0.105453
-0.010684872,0.61327475,0.1312433,-0.16636382,0.19838585,0.028853143,0.0,0.0,0,-0.099389
-0.00935812,0.6094387,0.13124338,-0.170684,0.1998285,0.02885316,0.0,0.0,0,-0.093146
-0.008031273,0.60550547,0.13124344,-0.17500415,0.20127116,0.028853144,0.0,0.0,0,-0.086782
-0.0067045214,0.6014752,0.13124348,-0.17932433,0.20271382,0.028853128,0.0,0.0,0,-0.080259
-0.0053777695,0.59734756,0.13124356,-0.18364449,0.20415649,0.028853094,0.0,0.0,0,-0.073613
-0.0040510176,0.5931228,0.13124362,-0.18796468,0.20559913,0.028853092,0.0,0.0,0,-0.066853
-0.0027242661,0.58880085,0.13124368,-0.19228485,0.2070418,0.0288531,0.0,0.0,0,-0.059968
-0.0013975144,0.5843817,0.13124372,-0.19660503,0.20848444,0.0288531,0.0,0.0,0,-0.052989
-7.076263e-05,0.5798654,0.1312438,-0.20092519,0.20992711,0.028853074,0.0,0.0,0,-0.045896
0.0012559891,0.57525194,0.13124384,-0.20524539,0.21136975,0.02885308,0.0,0.0,0,-0.038709
0.0025826455,0.57054126,0.13124388,-0.20956555,0.21281241,0.028853059,0.0,0.0,0,-0.031444
0.003909397,0.5657335,0.13124394,-0.21388574,0.21425505,0.02885307,0.0,0.0,0,-0.024090
0.005236149,0.5608285,0.13124399,-0.21820591,0.21569769,0.028853077,0.0,0.0,0,-0.016651
0.0065629007,0.5558263,0.13124406,-0.22252609,0.21714036,0.028853059,0.0,0.0,0,-0.009154
0.007889557,0.55072707,0.13124411,-0.22684626,0.21858302,0.028853085,0.0,0.0,0,-0.001570
0.009216309,0.5455305,0.13124417,-0.23116644,0.22002567,0.028853092,0.0,0.0,0,0.006061
0.010542965,0.54023683,0.13124423,-0.23548661,0.22146834,0.028853074,0.0,0.0,0,0.013754
0.011869716,0.534846,0.1312443,-0.2398068,0.222911,0.028853089,0.0,0.0,0,0.021507
0.013196373,0.52935797,0.13124436,-0.24412698,0.22435366,0.028853089,0.0,0.0,0,0.029308
0.014523124,0.5237728,0.13124442,-0.24844715,0.22579633,0.0288531,0.0,0.0,0,0.037150
0.01584978,0.5180904,0.13124448,-0.2527673,0.227239,0.02885307,0.0,0.0,0,0.045039
0.017176438,0.51231086,0.13124454,-0.2570875,0.22868165,0.028853085,0.0,0.0,0,0.052960
0.01850319,0.5064342,0.13124458,-0.26140764,0.23012431,0.028853089,0.0,0.0,0,0.060919
0.019829845,0.5004603,0.13124463,-0.26572782,0.23156697,0.028853148,0.0,0.0,0,0.068897
0.021156501,0.4943893,0.13124469,-0.270048,0.23300967,0.028853584,0.0,0.0,0,0.076914
0.022483159,0.48822105,0.13124475,-0.27436814,0.23445235,0.028853595,0.0,0.0,0,0.084950
0.023809815,0.48195565,0.13124481,-0.27868828,0.23589504,0.028853586,0.0,0.0,0,0.092994
0.02513647,0.4755931,0.13124487,-0.28300846,0.23733772,0.0288536,0.0,0.0,0,0.101060
0.026463127,0.46913332,0.13124494,-0.28732863,0.23878041,0.028853621,0.0,0.0,0,0.109129
0.027789783,0.46257642,0.13124502,-0.2916488,0.2402231,0.028853625,0.0,0.0,0,0.117211
0.02911644,0.45592234,0.13124509,-0.29596895,0.2416658,0.02885362,0.0,0.0,0,0.125286
0.030443002,0.4491711,0.13124517,-0.3002891,0.2431085,0.028853644,0.0,0.0,0,0.133366
0.031769656,0.44232267,0.13124521,-0.30460924,0.24455118,0.028853655,0.0,0.0,0,0.141435
0.033096313,0.43537703,0.13124526,-0.30892938,0.24599387,0.028853621,0.0,0.0,0,0.149479
0.034422874,0.42833427,0.13124533,-0.31324956,0.24743657,0.028853592,0.0,0.0,0,0.157516
0.035749532,0.42119431,0.1312454,-0.31756973,0.24887925,0.028853606,0.0,0.0,2,5.573699
0.036832236,0.4151453,0.10704414,-0.26905435,0.25013033,0.025021499,0.0,0.0,3,0.018478
0.037976168,0.40901873,0.11473753,-0.2722367,0.24978232,-0.0069603585,0.0,0.0,3,0.153643
0.039201736,0.40282068,0.12499106,-0.27505583,0.24730454,-0.049555734,0.0,0.0,3,0.322921
0.04050436,0.39654243,0.13464093,-0.2783042,0.24285416,-0.08900732,0.0,0.0,1,0.752848
0.04171753,0.39014333,0.12342249,-0.284057,0.24071449,-0.04279339,0.0,0.0,0,0.449816
0.042930793,0.38364708,0.12342262,-0.28837734,0.23857482,-0.042793393,0.0,0.0,0,0.457580
0.044143964,0.37705374,0.123422764,-0.29269773,0.23643515,-0.04279339,0.0,0.0,2,4.373138
0.04532976,0.37140942,0.120068155,-0.25061807,0.23492782,-0.030146435,0.0,0.0,0,0.315568
0.04651556,0.365668,0.12006824,-0.25493827,0.23342049,-0.030146405,0.0,0.0,0,0.323022
0.047701456,0.35982937,0.1200683,-0.25925845,0.23191318,-0.030146351,0.0,0.0,0,0.330451
0.048887253,0.3538936,0.12006837,-0.26357862,0.23040587,-0.03014636,0.0,0.0,0,0.337854
0.05007305,0.34786063,0.12006843,-0.26789886,0.22889857,-0.030145857,0.0,0.0,2,4.230022
0.05100708,0.34252074,0.09546272,-0.237009,0.22680944,-0.04178248,0.0,0.0,3,0.279351
0.052001856,0.3371059,0.10312419,-0.24010229,0.22312105,-0.07376807,0.0,0.0,1,0.543330
0.0529295,0.33158198,0.09472824,-0.2452131,0.22113825,-0.03965562,0.0,0.0,3,0.339805
0.053917885,0.32599378,0.102420315,-0.24783102,0.21751122,-0.072540455,0.0,0.0,1,0.462557
0.054824065,0.32027388,0.09205129,-0.25400805,0.21606337,-0.028957095,0.0,0.0,3,0.284458
0.05579386,0.31448364,0.100078784,-0.25689504,0.21292906,-0.06268579,0.0,0.0,1,0.394763
0.056678295,0.30855763,0.08930296,-0.26325494,0.21206713,-0.017238684,0.0,0.0,3,0.250680
0.057651043,0.3025685,0.1004277,-0.2657333,0.20888065,-0.0637296,0.0,0.0,1,0.510816
0.058546446,0.29646915,0.09075478,-0.2709135,0.20765635,-0.024485838,0.0,0.0,3,0.281010
0.059529018,0.29030108,0.10173307,-0.27365392,0.20415767,-0.069973774,0.0,0.0,3,0.449688
0.060573578,0.28404638,0.10949417,-0.27730125,0.19908561,-0.101441264,0.0,0.0,3,0.673362
0.061682988,0.27772367,0.11769499,-0.28011766,0.19229113,-0.13588984,0.0,0.0,3,0.811498
0.062871836,0.27133608,0.12771249,-0.28277132,0.18340695,-0.17768325,0.0,0.0,3,0.936472
0.06414137,0.26486993,0.1378846,-0.28607023,0.17244953,-0.21914849,0.0,0.0,1,1.448139
0.06532049,0.25829494,0.12656567,-0.29124087,0.16378023,-0.17338572,0.0,0.0,3,0.955473
0.066587254,0.25165015,0.13761756,-0.29415408,0.1528405,-0.21879451,0.0,0.0,1,1.359533
0.06777172,0.24488011,0.12725566,-0.3000112,0.14404026,-0.17600456,0.0,0.0,3,1.004090
0.06902466,0.23803347,0.13590148,-0.30330393,0.13347073,-0.21139057,0.0,0.0,1,1.401698
0.07019234,0.23107947,0.12521794,-0.30833337,0.12505731,-0.1682683,0.0,0.0,3,0.892135
0.071447656,0.22403748,0.13620989,-0.31211478,0.1144345,-0.2124563,0.0,0.0,1,1.430119
0.072613716,0.21689151,0.12504712,-0.31697562,0.10605585,-0.167573,0.0,0.0,1,1.125647
0.073694326,0.20963152,0.11431988,-0.32223654,0.09985109,-0.124095246,0.0,0.0,1,0.907599
0.07471304,0.2022709,0.10655496,-0.3268337,0.09520401,-0.09294171,0.0,0.0,1,0.729725
0.075640105,0.19480184,0.09506102,-0.33180758,0.0928718,-0.046644263,0.0,0.0,2,2.577972
0.07661905,0.18785463,0.099819526,-0.30864656,0.09095467,-0.03834217,0.0,0.0,2,3.190449
0.07739792,0.18140024,0.080588214,-0.28670132,0.08828149,-0.053463735,0.0,0.0,2,4.520091
0.07811537,0.17586015,0.07445503,-0.24606864,0.08559979,-0.053634286,0.0,0.0,2,6.737569
0.07863941,0.17168635,0.055619843,-0.18532144,0.08241151,-0.06376549,0.0,0.0,1,0.262447
0.07910242,0.16741084,0.047969446,-0.18993315,0.08075919,-0.03304651,0.0,0.0,2,4.329760
0.07941904,0.16401352,0.033765122,-0.15088092,0.07867396,-0.041704517,0.0,0.0,1,0.008127
0.07967158,0.16051148,0.025730196,-0.15562077,0.07820534,-0.00937254,0.0,0.0,1,-0.169162
0.07985659,0.1569106,0.017258078,-0.16010435,0.079432964,0.024552653,0.0,0.0,1,-0.491091
0.079949096,0.15319727,0.0056416653,-0.1652339,0.08300391,0.071419045,0.0,0.0,3,-0.274165
0.080125906,0.14940034,0.016228676,-0.16883178,0.0844393,0.028707847,0.0,0.0,2,5.227899
0.08024845,0.14682585,0.010705055,-0.114509724,0.08596688,0.030551776,0.0,0.0,2,2.455993
0.08015986,0.14484766,-0.009602809,-0.087964274,0.08670513,0.014765059,0.0,0.0,3,-0.130933
0.08014059,0.14276935,-0.00092202856,-0.092309125,0.08571238,-0.019855205,0.0,0.0,2,4.127273
0.080046274,0.14165619,-0.00836411,-0.04941324,0.08465344,-0.021178935,0.0,0.0,0,-0.210599
0.07995196,0.14044584,-0.008364098,-0.053733334,0.083594486,-0.021178935,0.0,0.0,2,3.518548
0.07985125,0.14011353,-0.009217976,-0.014723392,0.08275708,-0.01674832,0.0,0.0,0,-0.252574
0.07975054,0.13968395,-0.009217968,-0.019043453,0.08191967,-0.016748298,0.0,0.0,0,-0.261441
0.079649925,0.13915716,-0.009217961,-0.02336351,0.081082255,-0.016748294,0.0,0.0,0,-0.263299
0.079549216,0.13853331,-0.009217953,-0.027683567,0.080244854,-0.016748276,0.0,0.0,0,-0.261416
0.079448506,0.13781227,-0.009217946,-0.032003626,0.07940744,-0.016748277,0.0,0.0,0,-0.257415
0.07934789,0.13699402,-0.009217938,-0.03632368,0.07857003,-0.016748283,0.0,0.0,0,-0.252126
0.07924719,0.13607855,-0.009217931,-0.040643744,0.077732615,-0.016748294,0.0,0.0,0,-0.246041
0.07914648,0.1350659,-0.0092179235,-0.0449638,0.07689521,-0.0167483,0.0,0.0,0,-0.239448
0.07904587,0.1339561,-0.009217916,-0.04928386,0.07605779,-0.016748304,0.0,0.0,0,-0.232497
0.07894516,0.13274904,-0.009217909,-0.053603925,0.07522038,-0.0167483,0.0,0.0,2,4.321861
0.078858756,0.13267523,-0.008139698,-0.0032553975,0.074733555,-0.009737054,0.0,0.0,0,-0.167499
0.07877245,0.13250428,-0.008139697,-0.0075754165,0.07424671,-0.009737058,0.0,0.0,0,-0.253277
0.07868604,0.13223606,-0.008139695,-0.011895436,0.07375986,-0.009737058,0.0,0.0,0,-0.288509
0.078599736,0.1318707,-0.008139692,-0.016215455,0.07327301,-0.009737033,0.0,0.0,0,-0.301770
0.07851334,0.13140808,-0.00813969,-0.020535475,0.072786175,-0.009737038,0.0,0.0,0,-0.305297
0.07842703,0.13084824,-0.008139688,-0.024855494,0.072299324,-0.009737036,0.0,0.0,0,-0.304080
0.07834063,0.13019128,-0.008139686,-0.029175512,0.07181248,-0.009737045,0.0,0.0,0,-0.300342
0.07825422,0.12943712,-0.008139684,-0.033495534,0.071325645,-0.009737025,0.0,0.0,0,-0.295162
0.078167915,0.12858568,-0.008139682,-0.037815556,0.070838794,-0.009737028,0.0,0.0,0,-0.289124
0.07808151,0.1276371,-0.008139679,-0.042135578,0.07035196,-0.009737035,0.0,0.0,0,-0.282549
0.0779952,0.12659134,-0.008139678,-0.0464556,0.06986511,-0.009737032,0.0,0.0,0,-0.275627
0.0779088,0.12544836,-0.008139676,-0.05077562,0.069378264,-0.0097370315,0.0,0.0,2,2.374430
0.07780981,0.124913484,-0.009497125,-0.02375256,0.068983495,-0.007895729,0.0,0.0,0,-0.307128
0.07771082,0.124281414,-0.009497124,-0.028072573,0.06858871,-0.007895711,0.0,0.0,0,-0.305533
0.07761192,0.12355214,-0.009497123,-0.032392584,0.06819393,-0.007895707,0.0,0.0,0,-0.301820
0.077512935,0.12272573,-0.009497123,-0.036712594,0.06779914,-0.0078957,0.0,0.0,0,-0.296821
0.07741394,0.121802054,-0.009497121,-0.041032612,0.06740435,-0.007895678,0.0,0.0,0,-0.291028
0.07731495,0.12078117,-0.009497119,-0.04535263,0.067009576,-0.007895675,0.0,0.0,0,-0.284723
0.077215955,0.11966315,-0.009497118,-0.04967265,0.06661479,-0.00789568,0.0,0.0,0,-0.278074
0.077116966,0.11844786,-0.009497116,-0.053992666,0.06622002,-0.007895677,0.0,0.0,2,4.644687
0.07712631,0.11833385,0.00058609084,-0.0050822226,0.06656923,0.006984044,0.0,0.0,0,-0.448199
0.07713566,0.11812264,0.00058609195,-0.009402232,0.06691843,0.0069840387,0.0,0.0,0,-0.441047
0.077145,0.11781421,0.00058609294,-0.013722243,0.06726764,0.0069840485,0.0,0.0,0,-0.433220
0.07715435,0.117408596,0.000586094,-0.018042253,0.06761686,0.0069840504,0.0,0.0,0,-0.425260
0.0771637,0.11690577,0.00058609503,-0.022362262,0.067966074,0.0069840522,0.0,0.0,0,-0.417275
0.07717304,0.11630574,0.0005860961,-0.02668227,0.068315275,0.006984055,0.0,0.0,0,-0.409314
0.07718239,0.11560858,0.0005860971,-0.031002281,0.068664484,0.006984054,0.0,0.0,0,-0.401380
0.07719173,0.11481422,0.0005860982,-0.035322294,0.06901369,0.0069840536,0.0,0.0,0,-0.393495
0.07720108,0.113922656,0.00058609917,-0.03964231,0.06936291,0.0069840574,0.0,0.0,0,-0.385667
0.07721043,0.11293388,0.0005861002,-0.04396232,0.069712125,0.0069840564,0.0,0.0,0,-0.377913
0.07721977,0.11184798,0.0005861012,-0.04828233,0.070061326,0.0069840536,0.0,0.0,0,-0.370228
0.07722912,0.11066481,0.00058610237,-0.05260234,0.070410535,0.006984056,0.0,0.0,2,4.390155
0.07719307,0.11073977,-0.004047735,0.003312901,0.0708431,0.008651467,0.0,0.0,0,0.066572
0.07715702,0.110717595,-0.004047733,-0.0010071149,0.071275674,0.008651463,0.0,0.0,0,-0.283329
0.077120975,0.11059815,-0.004047731,-0.0053271307,0.07170823,0.008651464,0.0,0.0,0,-0.400575
0.07708492,0.110381566,-0.004047729,-0.009647147,0.07214079,0.008651456,0.0,0.0,0,-0.423472
0.077048875,0.110067785,-0.004047727,-0.013967162,0.07257337,0.008651445,0.0,0.0,0,-0.426317
0.07701273,0.10965672,-0.004047726,-0.018287178,0.07300594,0.008651445,0.0,0.0,0,-0.423314
0.07697668,0.10914853,-0.004047724,-0.022607196,0.0734385,0.008651445,0.0,0.0,0,-0.418048
0.07694063,0.10854314,-0.004047722,-0.026927209,0.07387107,0.008651444,0.0,0.0,0,-0.411762
0.07690458,0.107840545,-0.00404772,-0.031247225,0.074303634,0.008651445,0.0,0.0,0,-0.404969
0.076868534,0.10704075,-0.0040477184,-0.035567235,0.0747362,0.008651447,0.0,0.0,0,-0.397921
0.07683249,0.10614382,-0.0040477165,-0.039887253,0.07516876,0.0086514475,0.0,0.0,0,-0.390734
0.07679634,0.10514969,-0.0040477146,-0.04420727,0.075601324,0.008651443,0.0,0.0,0,-0.383508
0.07676029,0.10405835,-0.004047713,-0.04852729,0.0760339,0.0086514475,0.0,0.0,0,-0.376278
0.076724246,0.10286981,-0.004047711,-0.052847307,0.07646647,0.008651448,0.0,0.0,2,2.636687
0.076560974,0.10247541,-0.016380366,-0.017531568,0.07652223,0.0011151584,0.0,0.0,3,0.403484
0.076487064,0.101985395,-0.005187765,-0.02166694,0.074337795,-0.043688573,0.0,0.0,0,-0.152252
0.07641306,0.10139824,-0.005187719,-0.025987338,0.07215337,-0.04368857,0.0,0.0,0,-0.147354
0.07633915,0.10071395,-0.0051876744,-0.030307738,0.06996895,-0.043688573,0.0,0.0,0,-0.141485
0.07626514,0.09993254,-0.005187631,-0.034628138,0.06778452,-0.043688573,0.0,0.0,0,-0.135115
0.07619123,0.09905399,-0.0051875887,-0.038948536,0.06560008,-0.04368857,0.0,0.0,0,-0.128455
0.07611723,0.09807831,-0.0051875478,-0.043268934,0.06341565,-0.043688577,0.0,0.0,0,-0.121663
0.076043226,0.09700557,-0.005187508,-0.047589336,0.06123122,-0.043688558,0.0,0.0,0,-0.114808
0.075969316,0.095835626,-0.0051874695,-0.051909737,0.05904679,-0.043688543,0.0,0.0,2,3.862077
0.07596493,0.09555539,0.0012666312,-0.0123891225,0.05736282,-0.033679426,0.0,0.0,1,-0.790474
0.075873755,0.09516393,-0.009643926,-0.017416965,0.05787561,0.010256092,0.0,0.0,0,-0.394565
0.07578249,0.094675265,-0.009643924,-0.021736987,0.058388423,0.01025608,0.0,0.0,0,-0.400291
0.07569122,0.09408947,-0.009643923,-0.026057009,0.05890122,0.0102560865,0.0,0.0,0,-0.401068
