@RELATION lunar_lander_filter2

@ATTRIBUTE angle         NUMERIC
@ATTRIBUTE angular_vel   NUMERIC
@ATTRIBUTE left_leg      {0, 1}
@ATTRIBUTE right_leg     {0, 1}
@ATTRIBUTE action        {nothing, left_engine, main_engine, right_engine}

@DATA
-0.0017,-0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0001,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0007,-0.0068,0,0,nothing
-0.0010,-0.0068,0,0,nothing
-0.0014,-0.0068,0,0,nothing
-0.0017,-0.0068,0,0,nothing
-0.0020,-0.0068,0,0,nothing
-0.0024,-0.0068,0,0,nothing
-0.0027,-0.0068,0,0,nothing
-0.0031,-0.0068,0,0,nothing
-0.0034,-0.0068,0,0,nothing
-0.0037,-0.0068,0,0,nothing
-0.0041,-0.0068,0,0,nothing
-0.0044,-0.0068,0,0,nothing
-0.0047,-0.0068,0,0,nothing
-0.0051,-0.0068,0,0,nothing
-0.0054,-0.0068,0,0,nothing
-0.0058,-0.0068,0,0,nothing
-0.0061,-0.0068,0,0,nothing
-0.0064,-0.0068,0,0,nothing
-0.0068,-0.0068,0,0,nothing
-0.0071,-0.0068,0,0,nothing
-0.0074,-0.0068,0,0,nothing
-0.0078,-0.0068,0,0,nothing
-0.0081,-0.0068,0,0,nothing
-0.0085,-0.0068,0,0,nothing
-0.0088,-0.0068,0,0,nothing
-0.0091,-0.0068,0,0,nothing
-0.0095,-0.0068,0,0,nothing
-0.0098,-0.0068,0,0,nothing
-0.0101,-0.0068,0,0,nothing
-0.0105,-0.0068,0,0,nothing
-0.0108,-0.0068,0,0,nothing
-0.0112,-0.0068,0,0,nothing
-0.0115,-0.0068,0,0,nothing
-0.0118,-0.0068,0,0,nothing
-0.0122,-0.0068,0,0,nothing
-0.0125,-0.0068,0,0,nothing
-0.0129,-0.0068,0,0,nothing
-0.0132,-0.0068,0,0,nothing
-0.0135,-0.0068,0,0,nothing
-0.0139,-0.0068,0,0,nothing
-0.0142,-0.0068,0,0,nothing
-0.0145,-0.0068,0,0,nothing
-0.0149,-0.0068,0,0,nothing
-0.0152,-0.0068,0,0,nothing
-0.0156,-0.0068,0,0,nothing
-0.0159,-0.0068,0,0,nothing
-0.0162,-0.0068,0,0,nothing
-0.0166,-0.0068,0,0,nothing
-0.0169,-0.0068,0,0,nothing
-0.0172,-0.0068,0,0,nothing
-0.0176,-0.0068,0,0,nothing
-0.0179,-0.0068,0,0,nothing
-0.0183,-0.0068,0,0,nothing
-0.0186,-0.0068,0,0,nothing
-0.0189,-0.0068,0,0,nothing
-0.0193,-0.0068,0,0,nothing
-0.0196,-0.0068,0,0,nothing
-0.0199,-0.0068,0,0,nothing
-0.0203,-0.0068,0,0,nothing
-0.0206,-0.0068,0,0,nothing
-0.0210,-0.0068,0,0,nothing
-0.0213,-0.0068,0,0,nothing
-0.0216,-0.0068,0,0,nothing
-0.0220,-0.0068,0,0,nothing
-0.0223,-0.0068,0,0,nothing
-0.0226,-0.0068,0,0,nothing
-0.0230,-0.0068,0,0,nothing
-0.0233,-0.0068,0,0,nothing
-0.0237,-0.0068,0,0,nothing
-0.0240,-0.0068,0,0,nothing
-0.0243,-0.0068,0,0,nothing
-0.0247,-0.0068,0,0,nothing
-0.0250,-0.0068,0,0,nothing
-0.0253,-0.0068,0,0,nothing
-0.0257,-0.0068,0,0,nothing
-0.0260,-0.0068,0,0,nothing
-0.0264,-0.0068,0,0,nothing
-0.0267,-0.0068,0,0,nothing
-0.0270,-0.0068,0,0,nothing
-0.0274,-0.0068,0,0,nothing
-0.0277,-0.0068,0,0,nothing
-0.0281,-0.0068,0,0,nothing
-0.0284,-0.0068,0,0,nothing
-0.0287,-0.0068,0,0,nothing
-0.0291,-0.0068,0,0,nothing
-0.0294,-0.0068,0,0,nothing
-0.0297,-0.0068,0,0,nothing
-0.0301,-0.0068,0,0,nothing
-0.0304,-0.0068,0,0,nothing
-0.0308,-0.0068,0,0,nothing
-0.0311,-0.0068,0,0,nothing
-0.0314,-0.0068,0,0,nothing
-0.0318,-0.0068,0,0,nothing
-0.0321,-0.0068,0,0,nothing
-0.0324,-0.0068,0,0,nothing
-0.0328,-0.0068,0,0,nothing
-0.0331,-0.0068,0,0,nothing
-0.0335,-0.0068,0,0,nothing
-0.0338,-0.0068,0,0,nothing
-0.0341,-0.0068,0,0,nothing
-0.0345,-0.0068,0,0,nothing
-0.0348,-0.0068,0,0,nothing
-0.0351,-0.0068,0,0,nothing
-0.0355,-0.0068,0,0,nothing
-0.0358,-0.0068,0,0,nothing
-0.0362,-0.0068,0,0,nothing
-0.0365,-0.0068,0,0,nothing
-0.0373,-0.0167,0,0,main_engine
-0.0386,-0.0255,0,0,main_engine
-0.0392,-0.0110,0,0,main_engine
-0.0392,-0.0008,0,0,main_engine
-0.0386,0.0126,0,0,main_engine
-0.0384,0.0038,0,0,main_engine
-0.0382,0.0038,0,0,nothing
-0.0380,0.0038,0,0,nothing
-0.0378,0.0038,0,0,nothing
-0.0376,0.0038,0,0,nothing
-0.0374,0.0038,0,0,nothing
-0.0372,0.0038,0,0,nothing
-0.0370,0.0038,0,0,nothing
-0.0368,0.0038,0,0,nothing
-0.0367,0.0038,0,0,nothing
-0.0365,0.0038,0,0,nothing
-0.0363,0.0038,0,0,nothing
-0.0361,0.0038,0,0,nothing
-0.0359,0.0038,0,0,nothing
-0.0357,0.0038,0,0,nothing
-0.0355,0.0038,0,0,nothing
-0.0353,0.0038,0,0,nothing
-0.0351,0.0038,0,0,nothing
-0.0346,0.0116,0,0,main_engine
-0.0336,0.0195,0,0,main_engine
-0.0329,0.0137,0,0,main_engine
-0.0324,0.0100,0,0,main_engine
-0.0319,0.0100,0,0,nothing
-0.0314,0.0100,0,0,nothing
-0.0309,0.0100,0,0,nothing
-0.0304,0.0100,0,0,nothing
-0.0299,0.0100,0,0,nothing
-0.0294,0.0100,0,0,nothing
-0.0289,0.0100,0,0,nothing
-0.0284,0.0100,0,0,nothing
-0.0279,0.0100,0,0,nothing
-0.0274,0.0096,0,0,main_engine
-0.0270,0.0096,0,0,nothing
-0.0265,0.0096,0,0,nothing
-0.0260,0.0096,0,0,nothing
-0.0255,0.0096,0,0,nothing
-0.0250,0.0096,0,0,nothing
-0.0246,0.0096,0,0,nothing
-0.0241,0.0096,0,0,nothing
-0.0236,0.0096,0,0,nothing
-0.0231,0.0096,0,0,nothing
-0.0226,0.0096,0,0,nothing
-0.0222,0.0096,0,0,nothing
-0.0217,0.0096,0,0,nothing
-0.0209,0.0157,0,0,main_engine
-0.0197,0.0244,0,0,main_engine
-0.0192,0.0094,0,0,main_engine
-0.0187,0.0094,0,0,nothing
-0.0183,0.0094,0,0,nothing
-0.0178,0.0094,0,0,nothing
-0.0173,0.0094,0,0,nothing
-0.0169,0.0094,0,0,nothing
-0.0164,0.0094,0,0,nothing
-0.0159,0.0094,0,0,nothing
-0.0154,0.0094,0,0,nothing
-0.0150,0.0094,0,0,nothing
-0.0145,0.0094,0,0,nothing
-0.0140,0.0094,0,0,nothing
-0.0136,0.0094,0,0,nothing
-0.0131,0.0094,0,0,nothing
-0.0126,0.0094,0,0,nothing
-0.0121,0.0094,0,0,nothing
-0.0117,0.0094,0,0,nothing
-0.0112,0.0094,0,0,nothing
-0.0107,0.0094,0,0,nothing
-0.0103,0.0094,0,0,nothing
-0.0098,0.0094,0,0,nothing
-0.0093,0.0094,0,0,nothing
-0.0089,0.0094,0,0,nothing
-0.0084,0.0094,0,0,nothing
-0.0079,0.0094,0,0,nothing
-0.0074,0.0094,0,0,nothing
-0.0070,0.0094,0,0,nothing
-0.0065,0.0094,0,0,nothing
-0.0060,0.0094,0,0,nothing
-0.0056,0.0094,0,0,nothing
-0.0051,0.0094,0,0,nothing
-0.0046,0.0094,0,0,nothing
-0.0042,0.0094,0,0,nothing
-0.0037,0.0094,0,0,nothing
-0.0032,0.0094,0,0,nothing
-0.0027,0.0094,0,0,nothing
-0.0023,0.0094,0,0,nothing
-0.0018,0.0094,0,0,nothing
-0.0020,-0.0040,0,0,main_engine
-0.0016,0.0076,0,0,main_engine
-0.0007,0.0191,0,0,main_engine
0.0003,0.0191,0,0,nothing
0.0012,0.0191,0,0,nothing
0.0022,0.0191,0,0,nothing
0.0032,0.0191,0,0,nothing
0.0041,0.0191,0,0,nothing
0.0051,0.0191,0,0,nothing
0.0060,0.0191,0,0,nothing
0.0070,0.0191,0,0,nothing
0.0079,0.0191,0,0,nothing
0.0089,0.0191,0,0,nothing
0.0101,0.0246,0,0,main_engine
0.0113,0.0242,0,0,main_engine
0.0124,0.0215,0,0,main_engine
0.0135,0.0215,0,0,nothing
0.0145,0.0215,0,0,nothing
0.0156,0.0215,0,0,nothing
0.0167,0.0215,0,0,nothing
0.0178,0.0215,0,0,nothing
0.0188,0.0215,0,0,nothing
0.0199,0.0215,0,0,nothing
0.0210,0.0215,0,0,nothing
0.0243,0.0664,0,0,left_engine
0.0291,0.0965,0,0,left_engine
0.0364,0.1451,0,0,left_engine
0.0453,0.1772,0,0,left_engine
0.0541,0.1772,0,0,nothing
0.0630,0.1772,0,0,nothing
0.0718,0.1772,0,0,nothing
0.0807,0.1772,0,0,nothing
0.0896,0.1772,0,0,nothing
0.0984,0.1772,0,0,nothing
0.1073,0.1772,0,0,nothing
0.1162,0.1772,0,0,nothing
0.1250,0.1772,0,0,nothing
0.1355,0.2105,0,0,left_engine
0.1485,0.2594,0,0,left_engine
0.1615,0.2594,0,0,nothing
0.1744,0.2594,0,0,nothing
0.1874,0.2594,0,0,nothing
0.2004,0.2594,0,0,nothing
0.2134,0.2594,0,0,nothing
0.2263,0.2594,0,0,nothing
0.2393,0.2594,0,0,nothing
0.2523,0.2594,0,0,nothing
0.2652,0.2594,0,0,nothing
0.2782,0.2594,0,0,nothing
0.2912,0.2594,0,0,nothing
0.3041,0.2594,0,0,nothing
0.3171,0.2594,0,0,nothing
0.3301,0.2594,0,0,nothing
0.3430,0.2594,0,0,nothing
0.3560,0.2593,0,0,nothing
0.3690,0.2593,0,0,nothing
0.3819,0.2593,0,1,nothing
0.3799,-0.0441,0,1,nothing
0.3601,-0.3947,0,1,nothing
0.3241,-0.7213,0,1,nothing
0.2778,-0.9252,0,1,nothing
0.2293,-0.9709,0,1,nothing
0.1843,-0.9003,0,1,left_engine
0.1408,-0.8688,0,0,left_engine
0.0991,-0.8341,0,0,left_engine
0.0602,-0.7793,0,0,left_engine
0.0212,-0.7793,0,0,nothing
-0.0178,-0.7792,0,0,nothing
-0.0567,-0.7791,0,0,nothing
-0.0936,-0.7380,1,0,left_engine
-0.1108,-0.3414,1,0,left_engine
-0.1070,0.0767,1,0,left_engine
-0.0868,0.4037,1,0,nothing
-0.0575,0.5855,1,0,nothing
-0.0270,0.6104,1,0,nothing
0.0024,0.5879,1,1,nothing
0.0188,0.3268,0,1,nothing
0.0187,-0.0025,0,1,nothing
0.0069,-0.2353,0,1,left_engine
-0.0030,-0.1992,1,1,left_engine
-0.0071,-0.0824,1,1,left_engine
-0.0061,0.0213,1,1,left_engine
-0.0092,-0.0631,1,1,nothing
-0.0116,-0.0471,1,1,nothing
-0.0140,-0.0471,0,0,nothing
-0.0163,-0.0471,0,0,nothing
-0.0187,-0.0471,0,0,nothing
-0.0187,-0.0003,0,0,left_engine
-0.0163,0.0469,0,0,left_engine
-0.0118,0.0901,0,0,left_engine
-0.0051,0.1338,0,0,left_engine
0.0038,0.1792,0,0,left_engine
0.0143,0.2105,0,0,left_engine
0.0266,0.2449,0,0,left_engine
0.0408,0.2837,0,0,left_engine
0.0438,0.0609,0,1,left_engine
0.0467,0.0576,0,1,left_engine
0.0490,0.0457,0,1,nothing
0.0507,0.0337,0,1,nothing
0.0518,0.0217,0,1,nothing
0.0522,0.0097,0,1,nothing
0.0521,-0.0023,0,1,nothing
0.0514,-0.0143,0,1,nothing
0.0501,-0.0263,0,1,nothing
0.0482,-0.0383,0,1,nothing
0.0457,-0.0503,0,1,nothing
0.0426,-0.0622,0,1,nothing
0.0389,-0.0740,0,1,nothing
0.0346,-0.0858,0,1,nothing
0.0297,-0.0975,0,1,nothing
0.0243,-0.1090,0,1,nothing
0.0182,-0.1205,0,1,nothing
0.0116,-0.1319,0,1,nothing
0.0045,-0.1432,0,1,nothing
-0.0032,-0.1543,0,1,nothing
-0.0042,-0.0182,1,1,nothing
0.0008,0.0998,1,1,nothing
0.0051,0.0850,1,1,nothing
0.0088,0.0735,1,1,nothing
0.0119,0.0618,0,1,nothing
0.0144,0.0501,0,1,nothing
0.0163,0.0384,0,1,nothing
0.0176,0.0266,0,1,nothing
0.0183,0.0147,0,1,nothing
0.0185,0.0029,0,1,nothing
0.0180,-0.0090,0,1,nothing
0.0170,-0.0208,0,1,nothing
0.0154,-0.0327,0,1,nothing
0.0131,-0.0445,0,1,nothing
0.0103,-0.0562,0,1,nothing
0.0069,-0.0680,0,1,nothing
0.0029,-0.0796,0,1,nothing
0.0029,0.0001,1,1,nothing
0.0029,-0.0001,1,1,nothing
0.0029,-0.0000,1,1,nothing
0.0029,0.0000,1,1,nothing
0.0029,0.0000,1,1,nothing
0.0029,-0.0000,1,1,nothing
0.0029,0.0000,1,1,nothing
0.0012,-0.0349,1,1,nothing
0.0001,-0.0223,1,1,nothing
-0.0004,-0.0099,1,0,nothing
-0.0003,0.0025,1,0,nothing
0.0005,0.0148,1,0,nothing
0.0005,0.0000,1,1,nothing
0.0005,-0.0000,1,1,nothing
0.0005,0.0000,1,1,right_engine
0.0005,0.0000,1,1,right_engine
0.0005,0.0000,1,1,right_engine
0.0005,-0.0000,1,1,nothing
0.0005,-0.0000,1,1,nothing
0.0005,0.0000,1,1,nothing
0.0005,0.0000,1,1,nothing
0.0005,0.0000,1,1,nothing
0.0005,0.0000,1,1,nothing
0.0005,-0.0000,1,1,nothing
0.0005,0.0000,1,1,nothing
0.0005,-0.0000,1,1,nothing
0.0005,0.0000,1,1,nothing
0.0005,0.0000,1,1,nothing
0.0005,0.0000,1,1,nothing
0.0005,0.0000,1,1,nothing
0.0005,0.0000,1,1,nothing
0.0005,0.0000,1,1,nothing
0.0005,0.0000,1,1,nothing
0.0005,-0.0000,1,1,nothing
0.0005,-0.0000,1,1,nothing
0.0005,0.0000,1,1,nothing
0.0005,0.0000,1,1,nothing
0.0005,0.0000,1,1,nothing
0.0005,0.0000,1,1,nothing
0.0005,0.0000,1,1,nothing
0.0005,0.0000,1,1,nothing
0.0005,0.0000,1,1,nothing
0.0005,0.0000,1,1,nothing
0.0005,0.0000,1,1,nothing
0.0005,0.0000,1,1,nothing
0.0005,0.0000,1,1,nothing
0.0005,0.0000,1,1,nothing
0.0005,0.0000,1,1,nothing
0.0005,-0.0000,1,1,nothing
0.0005,-0.0000,1,1,nothing
0.0005,-0.0000,1,1,nothing
0.0005,-0.0000,1,1,nothing
0.0005,0.0000,1,1,nothing
0.0005,0.0000,1,1,nothing
0.0005,0.0000,1,1,nothing
0.0005,0.0000,1,1,nothing
0.0005,-0.0000,1,1,nothing
0.0005,-0.0000,1,1,nothing
0.0005,-0.0000,1,1,nothing
0.0005,-0.0000,1,1,nothing
0.0004,-0.0001,1,1,nothing
0.0004,-0.0000,1,1,nothing
0.0004,0.0000,1,1,nothing
0.0004,0.0000,1,1,nothing
0.0004,0.0000,1,1,nothing
0.0004,0.0000,1,1,nothing
0.0004,-0.0000,1,1,nothing
0.0004,-0.0000,1,1,nothing
0.0004,-0.0000,1,1,nothing
0.0004,0.0000,1,1,nothing
0.0004,0.0000,1,1,nothing
0.0004,0.0000,1,1,nothing
0.0004,-0.0000,1,1,nothing
0.0004,-0.0000,1,1,nothing
0.0004,-0.0000,1,1,nothing
0.0004,-0.0000,1,1,nothing
0.0004,0.0000,1,1,nothing
0.0004,0.0000,1,1,nothing
0.0004,0.0000,1,1,nothing
0.0004,0.0000,1,1,nothing
0.0004,-0.0000,1,1,nothing
0.0004,0.0000,1,1,nothing
0.0034,0.0337,0,0,nothing
0.0051,0.0337,0,0,nothing
0.0068,0.0337,0,0,nothing
0.0085,0.0337,0,0,nothing
0.0102,0.0337,0,0,nothing
0.0118,0.0337,0,0,nothing
0.0135,0.0337,0,0,nothing
0.0152,0.0337,0,0,nothing
0.0169,0.0337,0,0,nothing
0.0186,0.0337,0,0,nothing
0.0202,0.0336,0,0,nothing
0.0219,0.0336,0,0,nothing
0.0236,0.0336,0,0,nothing
0.0253,0.0336,0,0,nothing
0.0270,0.0336,0,0,nothing
0.0287,0.0336,0,0,nothing
0.0303,0.0336,0,0,nothing
0.0320,0.0336,0,0,nothing
0.0337,0.0336,0,0,nothing
0.0354,0.0336,0,0,nothing
0.0371,0.0336,0,0,nothing
0.0387,0.0336,0,0,nothing
0.0404,0.0336,0,0,nothing
0.0421,0.0336,0,0,nothing
0.0438,0.0336,0,0,nothing
0.0455,0.0336,0,0,nothing
0.0471,0.0336,0,0,nothing
0.0488,0.0336,0,0,nothing
0.0505,0.0336,0,0,nothing
0.0522,0.0336,0,0,nothing
0.0538,0.0336,0,0,nothing
0.0555,0.0336,0,0,nothing
0.0572,0.0336,0,0,nothing
0.0589,0.0336,0,0,nothing
0.0606,0.0336,0,0,nothing
0.0622,0.0336,0,0,nothing
0.0639,0.0336,0,0,nothing
0.0656,0.0336,0,0,nothing
0.0673,0.0336,0,0,nothing
0.0690,0.0336,0,0,nothing
0.0706,0.0336,0,0,nothing
0.0723,0.0336,0,0,nothing
0.0740,0.0336,0,0,nothing
0.0757,0.0336,0,0,nothing
0.0774,0.0336,0,0,nothing
0.0790,0.0336,0,0,nothing
0.0807,0.0336,0,0,nothing
0.0824,0.0336,0,0,nothing
0.0841,0.0336,0,0,nothing
0.0857,0.0336,0,0,nothing
0.0874,0.0336,0,0,nothing
0.0891,0.0336,0,0,nothing
0.0908,0.0336,0,0,nothing
0.0925,0.0336,0,0,nothing
0.0941,0.0336,0,0,nothing
0.0958,0.0336,0,0,nothing
0.0975,0.0336,0,0,nothing
0.0994,0.0383,0,0,main_engine
0.1005,0.0216,0,0,main_engine
0.1019,0.0279,0,0,main_engine
0.1026,0.0145,0,0,main_engine
0.1029,0.0051,0,0,main_engine
0.1036,0.0138,0,0,main_engine
0.1036,0.0014,0,0,main_engine
0.1031,-0.0103,0,0,main_engine
0.1028,-0.0064,0,0,main_engine
0.1033,0.0101,0,0,main_engine
0.1033,0.0007,0,0,main_engine
0.1029,-0.0096,0,0,main_engine
0.1030,0.0021,0,0,main_engine
0.1027,-0.0047,0,0,main_engine
0.1018,-0.0183,0,0,main_engine
0.1015,-0.0067,0,0,main_engine
0.1011,-0.0067,0,0,nothing
0.1008,-0.0067,0,0,nothing
0.1005,-0.0067,0,0,nothing
0.1001,-0.0067,0,0,nothing
0.0998,-0.0067,0,0,nothing
0.0995,-0.0067,0,0,nothing
0.1009,0.0294,0,0,left_engine
0.1049,0.0790,0,0,left_engine
0.1112,0.1258,0,0,left_engine
0.1197,0.1697,0,0,left_engine
0.1305,0.2165,0,0,left_engine
0.1429,0.2475,0,0,left_engine
0.1576,0.2940,0,0,left_engine
0.1723,0.2940,0,0,nothing
0.1870,0.2940,0,0,nothing
0.2017,0.2940,0,0,nothing
0.2164,0.2940,0,0,nothing
0.2311,0.2940,0,0,nothing
0.2434,0.2457,0,0,right_engine
0.2533,0.1983,0,0,right_engine
0.2609,0.1519,0,0,right_engine
0.2662,0.1063,0,0,right_engine
0.2694,0.0645,0,0,right_engine
0.2707,0.0258,0,0,right_engine
0.2695,-0.0230,0,0,right_engine
0.2664,-0.0621,0,0,right_engine
0.2611,-0.1060,0,0,right_engine
0.2537,-0.1492,0,0,right_engine
0.2445,-0.1833,0,0,right_engine
0.2329,-0.2316,0,0,right_engine
0.2214,-0.2316,0,0,nothing
0.2098,-0.2316,0,0,nothing
0.1982,-0.2316,0,0,nothing
0.1866,-0.2316,0,0,nothing
0.1728,-0.2762,0,0,right_engine
0.1566,-0.3243,0,0,right_engine
0.1384,-0.3643,0,0,right_engine
0.1202,-0.3643,0,0,nothing
0.1019,-0.3643,0,0,nothing
0.0837,-0.3643,0,0,nothing
0.0655,-0.3643,0,0,nothing
0.0473,-0.3643,0,0,nothing
0.0291,-0.3643,0,0,nothing
0.0109,-0.3643,0,0,nothing
-0.0074,-0.3643,0,0,nothing
-0.0256,-0.3643,0,0,nothing
-0.0438,-0.3643,0,0,nothing
-0.0604,-0.3330,0,0,left_engine
-0.0753,-0.2974,0,0,left_engine
-0.0878,-0.2502,0,0,left_engine
-0.1003,-0.2502,0,0,nothing
-0.1128,-0.2502,0,0,nothing
-0.1253,-0.2502,0,0,nothing
-0.1378,-0.2502,0,0,nothing
-0.1483,-0.2096,0,0,left_engine
-0.1572,-0.1767,0,0,left_engine
-0.1642,-0.1411,0,0,left_engine
-0.1691,-0.0976,0,0,left_engine
-0.1740,-0.0976,0,0,nothing
-0.1788,-0.0976,0,0,nothing
-0.1837,-0.0976,0,0,nothing
-0.1886,-0.0976,0,0,nothing
-0.1935,-0.0976,0,0,nothing
-0.2001,-0.1329,0,0,right_engine
-0.2086,-0.1701,0,0,right_engine
-0.2195,-0.2173,0,0,right_engine
-0.2320,-0.2492,0,0,right_engine
-0.2462,-0.2855,0,0,right_engine
-0.2623,-0.3202,0,0,right_engine
-0.2807,-0.3695,0,0,right_engine
-0.3012,-0.4103,0,0,right_engine
-0.3235,-0.4447,0,0,right_engine
-0.3474,-0.4789,0,0,right_engine
-0.3730,-0.5113,0,0,right_engine
-0.4005,-0.5494,0,0,right_engine
-0.4299,-0.5895,0,0,right_engine
-0.4610,-0.6221,0,0,right_engine
-0.4940,-0.6595,0,0,right_engine
-0.5291,-0.7024,0,0,right_engine
-0.5659,-0.7362,0,0,right_engine
-0.6028,-0.7362,0,0,nothing
-0.6396,-0.7361,0,0,nothing
-0.6764,-0.7360,0,0,nothing
-0.7108,-0.6892,0,0,left_engine
-0.7425,-0.6343,0,0,left_engine
-0.7721,-0.5908,0,0,left_engine
-0.7993,-0.5452,0,0,left_engine
-0.8240,-0.4940,0,0,left_engine
-0.8463,-0.4459,0,0,left_engine
-0.8667,-0.4067,0,0,left_engine
-0.8849,-0.3643,0,0,left_engine
-0.9010,-0.3230,0,0,left_engine
-0.9147,-0.2728,0,0,left_engine
-0.9262,-0.2304,0,0,left_engine
-0.9353,-0.1827,0,0,left_engine
-0.9417,-0.1285,0,0,left_engine
-0.9453,-0.0716,0,0,left_engine
-0.9466,-0.0251,0,0,left_engine
-0.9461,0.0100,0,0,left_engine
-0.9456,0.0100,0,0,nothing
-0.9451,0.0100,0,0,nothing
-0.9446,0.0100,0,0,nothing
-0.9412,0.0666,0,0,left_engine
-0.9354,0.1167,0,0,left_engine
-0.9278,0.1522,0,0,left_engine
-0.9176,0.2040,0,0,left_engine
-0.9052,0.2482,0,0,left_engine
-0.8928,0.2482,0,0,nothing
-0.8804,0.2482,0,0,nothing
-0.8680,0.2482,0,0,nothing
-0.8551,0.2563,0,0,main_engine
-0.8426,0.2506,0,0,main_engine
-0.8299,0.2533,0,0,main_engine
-0.8177,0.2447,0,0,main_engine
-0.8055,0.2437,0,0,main_engine
-0.7929,0.2521,0,0,main_engine
-0.7796,0.2672,0,0,main_engine
-0.7668,0.2544,0,0,main_engine
-0.7541,0.2544,0,0,nothing
-0.7414,0.2544,0,0,nothing
-0.7287,0.2544,0,0,nothing
-0.7160,0.2544,0,0,nothing
-0.7032,0.2544,0,0,nothing
-0.6905,0.2544,0,0,nothing
-0.6778,0.2544,0,0,nothing
-0.6651,0.2544,0,0,nothing
-0.6519,0.2647,0,0,main_engine
-0.6380,0.2779,0,0,main_engine
-0.6238,0.2833,0,0,main_engine
-0.6096,0.2833,0,0,nothing
-0.5955,0.2833,0,0,nothing
-0.5813,0.2833,0,0,nothing
-0.5680,0.2667,0,0,main_engine
-0.5541,0.2776,0,0,main_engine
-0.5402,0.2776,0,0,nothing
-0.5263,0.2776,0,0,nothing
-0.5117,0.2919,0,0,main_engine
-0.4968,0.2988,0,0,main_engine
-0.4821,0.2941,0,0,main_engine
-0.4674,0.2941,0,0,nothing
-0.4527,0.2941,0,0,nothing
-0.4380,0.2941,0,0,nothing
-0.4233,0.2941,0,0,nothing
-0.4086,0.2941,0,0,nothing
-0.3939,0.2941,0,0,nothing
-0.3785,0.3070,0,0,main_engine
-0.3635,0.3003,0,0,main_engine
-0.3485,0.3003,0,0,nothing
-0.3335,0.3003,0,0,nothing
-0.3184,0.3003,0,0,nothing
-0.3034,0.3003,0,0,nothing
-0.2884,0.3003,0,0,nothing
-0.2734,0.3003,0,0,nothing
-0.2584,0.3003,0,0,nothing
-0.2434,0.3002,0,0,nothing
-0.2284,0.3002,0,0,nothing
-0.2134,0.3002,0,0,nothing
-0.1983,0.3002,0,0,nothing
-0.1833,0.3002,0,0,nothing
-0.1683,0.3002,0,0,nothing
-0.1533,0.3002,0,0,nothing
-0.1383,0.3002,0,0,nothing
-0.1233,0.3002,0,0,nothing
-0.1083,0.3002,0,0,nothing
-0.0933,0.3002,0,0,nothing
-0.0783,0.3002,0,0,nothing
-0.0633,0.3002,0,0,nothing
-0.0482,0.3002,0,0,nothing
-0.0332,0.3002,0,0,nothing
-0.0182,0.3002,0,0,nothing
-0.0032,0.3002,0,0,nothing
0.0118,0.3002,0,0,nothing
0.0268,0.3002,0,0,nothing
0.0418,0.3002,0,0,nothing
0.0568,0.3002,0,0,nothing
0.0718,0.3001,0,0,nothing
0.0868,0.3001,0,0,nothing
0.1018,0.3001,0,0,nothing
0.1168,0.3001,0,0,nothing
0.1318,0.3001,0,0,nothing
0.1469,0.3001,0,0,nothing
0.1619,0.3001,0,0,nothing
0.1769,0.3001,0,0,nothing
0.1919,0.3001,0,0,nothing
0.2069,0.3001,0,0,nothing
0.2219,0.3001,0,0,nothing
0.2369,0.3001,0,0,nothing
0.2519,0.3001,0,0,nothing
0.2669,0.3001,0,0,nothing
0.2819,0.3001,0,0,nothing
0.2969,0.3001,0,0,nothing
0.3119,0.3001,0,0,nothing
0.3269,0.3001,0,0,nothing
0.3419,0.3001,0,0,nothing
0.3569,0.3001,0,0,nothing
0.3742,0.3466,0,0,left_engine
0.3934,0.3823,0,0,left_engine
0.4147,0.4271,0,0,left_engine
0.4361,0.4271,0,0,nothing
0.4574,0.4271,0,0,nothing
0.4788,0.4271,0,0,nothing
0.5001,0.4270,0,0,nothing
0.5215,0.4270,0,0,nothing
0.5249,0.0693,0,1,nothing
0.5101,-0.2964,0,1,nothing
0.4784,-0.6347,0,1,nothing
0.4370,-0.8288,0,1,nothing
0.3942,-0.8557,0,1,nothing
0.3548,-0.7868,0,1,left_engine
0.3173,-0.7500,0,0,left_engine
0.2817,-0.7137,0,0,left_engine
0.2480,-0.6723,0,0,left_engine
0.2161,-0.6396,0,0,left_engine
0.1857,-0.6062,0,0,left_engine
0.1574,-0.5661,0,0,left_engine
0.1291,-0.5660,0,0,nothing
