x_position,y_position,x_velocity,y_velocity,angle,angular_velocity,left_leg_contact,right_leg_contact,euclidean_distance,total_velocity,fast_descent,polar_angle_to_pad,abs_y_velocity,angle_x_angular_vel,x_pos_x_x_vel,y_pos_x_y_vel,low_alt_high_speed,action,next_reward
0.029089069,0.00676826,-0.049852196,-0.0051195323,0.061964244,-0.018889377,0.0,1.0,0.029866,0.050114,0.000000,0.228606,0.0051195323,-0.001170466,-0.001450154,-3.4650326e-05,0.000000,0,0.194144
0.0285779,0.006578002,-0.0495551,-0.008391973,0.060417432,-0.030936146,0.0,1.0,0.029325,0.050261,0.000000,0.226237,0.008391973,-0.0018690826,-0.0014161806,-5.5202414e-05,0.000000,0,0.234619
0.028063584,0.0063135005,-0.049259104,-0.011669049,0.0582697,-0.04295452,0.0,1.0,0.028765,0.050622,0.000000,0.221287,0.011669049,-0.0025029469,-0.001382387,-7.367255e-05,0.000000,0,0.275037
0.027546216,0.005974684,-0.04896466,-0.01495271,0.055523112,-0.054931648,0.0,1.0,0.028187,0.051197,0.000000,0.213588,0.01495271,-0.003049976,-0.0013487911,-8.9337715e-05,0.000000,0,0.315495
0.0270257,0.005561445,-0.048672237,-0.0182448,0.05218036,-0.06685503,0.0,1.0,0.027592,0.051979,0.000000,0.202950,0.0182448,-0.0034885195,-0.0013154013,-0.00010146745,0.000000,0,0.356032
0.026502037,0.0050736405,-0.04838226,-0.021547128,0.048244726,-0.07871272,0.0,1.0,0.026983,0.052963,0.000000,0.189155,0.021547128,-0.0037974734,-0.0012822285,-0.00010932238,0.000000,0,0.396640
0.025975322,0.004511092,-0.048095133,-0.024861392,0.043720074,-0.090493076,0.0,1.0,0.026364,0.054141,0.000000,0.171953,0.024861392,-0.003956364,-0.0012492866,-0.00011215202,0.000000,0,0.437284
0.025445556,0.00387362,-0.047811266,-0.028189175,0.038610816,-0.102185115,0.0,1.0,0.025739,0.055503,0.000000,0.151072,0.028189175,-0.0039454508,-0.0012165842,-0.00010919415,0.000000,0,0.477880
0.024912644,0.0031610464,-0.047531016,-0.03153195,0.032921895,-0.1137784,0.0,1.0,0.025112,0.057039,0.000000,0.126211,0.03153195,-0.0037458006,-0.0011841233,-9.9673955e-05,0.000000,0,0.518276
0.02437668,0.0023731566,-0.047254685,-0.034891013,0.02665872,-0.12526353,0.0,1.0,0.024492,0.058740,0.000000,0.097048,0.034891013,-0.0033393651,-0.0011519123,-8.280184e-05,0.000000,0,0.558294
0.023837661,0.0015096999,-0.046982605,-0.038267568,0.019827135,-0.13663144,0.0,1.0,0.023885,0.060595,0.000000,0.063248,0.038267568,-0.0027090102,-0.0011199554,-5.777254e-05,0.000000,0,0.597711
0.02329569,0.00057049753,-0.046715036,-0.041662667,0.012433416,-0.1478744,0.0,1.0,0.023303,0.062595,0.000000,0.024485,0.041662667,-0.001838584,-0.0010882589,-2.3768449e-05,0.000000,0,0.636316
0.022750568,-0.00044477225,-0.046452224,-0.045077197,0.0044841478,-0.15898539,0.0,1.0,0.022755,0.064728,0.000000,-0.019547,0.045077197,-0.000712914,-0.0010568144,2.0049087e-05,0.000000,0,-0.128951
0.022202587,-0.0015363598,-0.046194363,-0.048511926,-0.004013768,-0.1699583,0.0,1.0,0.022256,0.066988,0.000000,-0.069087,0.048511926,0.0006821731,-0.0010256344,7.4531774e-05,0.000000,0,12.639265
0.021804523,-0.0017563724,-0.038026534,-0.009797454,-0.005720751,-0.034078106,1.0,1.0,0.021875,0.039268,0.000000,-0.080377,0.009797454,0.00019495236,-0.00082915043,1.7207978e-05,0.000000,0,0.373362
0.021537209,-0.0011837744,-0.031094104,0.025450379,-0.0013793189,0.08687941,1.0,1.0,0.021570,0.040182,0.000000,-0.054909,0.025450379,-0.00011983441,-0.0006696802,-3.0127509e-05,0.000000,0,0.205906
0.021259975,-0.00071846484,-0.03137318,0.020677326,0.002225212,0.07209013,1.0,1.0,0.021272,0.037574,0.000000,-0.033781,0.020677326,0.00016041582,-0.00066699303,-1.4855932e-05,0.000000,0,-0.074659
0.020979691,-0.0003291154,-0.031100795,0.01729572,0.005249412,0.06048418,1.0,1.0,0.020982,0.035587,0.000000,-0.015686,0.01729572,0.00031750635,-0.00065248506,-5.6922877e-06,0.000000,0,-10.039262
0.020696163,-1.5618802e-05,-0.030826217,0.013923004,0.007690032,0.04881253,0.0,1.0,0.020696,0.033825,0.000000,-0.000755,0.013923004,0.0003753699,-0.0006379844,-2.1746064e-07,0.000000,0,-0.006702
0.020409489,0.00022216798,-0.030549888,0.010557438,0.009544488,0.037089087,0.0,1.0,0.020411,0.032323,0.000000,0.010885,0.010557438,0.00035399635,-0.0006235076,2.3455248e-06,0.000000,0,0.022785
0.020119572,0.00038431643,-0.030272167,0.0071974644,0.01081073,0.025324803,0.0,1.0,0.020123,0.031116,0.000000,0.019099,0.0071974644,0.00027377962,-0.0006090631,2.7661038e-06,0.000000,0,0.049217
0.019826507,0.00047082664,-0.029993469,0.0038414667,0.011487268,0.013530959,0.0,1.0,0.019832,0.030238,0.000000,0.023743,0.0038414667,0.00015543375,-0.0005946657,1.8086648e-06,0.000000,0,0.073026
0.019530201,0.00048177002,-0.0297142,0.0004877908,0.011573228,0.0017191591,0.0,1.0,0.019536,0.029718,0.000000,0.024663,0.0004877908,1.989622e-05,-0.0005803243,2.3500299e-07,0.000000,0,0.095005
0.019230843,0.00041725396,-0.029434767,-0.002865242,0.011068266,-0.0100988615,0.0,1.0,0.019235,0.029574,0.000000,0.021694,0.002865242,-0.000111776884,-0.00056605536,-1.1955336e-06,0.000000,0,0.116318
0.018928146,0.00027717114,-0.029155513,-0.0062193116,0.009972704,-0.021911303,0.0,1.0,0.018930,0.029811,0.000000,0.014642,0.0062193116,-0.00021851492,-0.0005518598,-1.7238137e-06,0.000000,0,0.138125
0.018622303,6.148577e-05,-0.028876912,-0.009576099,0.008287389,-0.03370636,0.0,1.0,0.018622,0.030423,0.000000,0.003302,0.009576099,-0.00027933772,-0.0005377546,-5.8879385e-07,0.000000,0,0.161515
0.018313313,-0.0002298379,-0.028599378,-0.0129372515,0.0060137557,-0.045472424,0.0,1.0,0.018315,0.031389,0.000000,-0.012550,0.0129372515,-0.00027346006,-0.00052374933,2.9734706e-06,0.000000,0,0.187220
0.01800108,-0.00059690716,-0.028323304,-0.016304383,0.0031538615,-0.05719801,0.0,1.0,0.018011,0.032681,0.000000,-0.033147,0.016304383,-0.0001803946,-0.00050985004,9.732203e-06,0.000000,0,10.858090
0.017757703,-0.0006001258,-0.024339454,-0.00014159386,0.0031571542,6.4762295e-05,1.0,1.0,0.017768,0.024340,0.000000,-0.033782,0.00014159386,2.0446456e-07,-0.00043221278,8.497413e-08,0.000000,0,0.120858
0.017524052,-0.0005975509,-0.023367293,0.00011543896,0.003154465,-5.2769192e-05,1.0,1.0,0.017534,0.023368,0.000000,-0.034086,0.00011543896,-1.6645856e-07,-0.00040948967,-6.8980654e-08,0.000000,0,0.111723
0.01729927,-0.00059747935,-0.02247506,2.5432544e-06,0.0031544028,-1.1599049e-06,1.0,1.0,0.017310,0.022475,0.000000,-0.034524,2.5432544e-06,-3.6588073e-09,-0.00038880215,-1.5195419e-09,0.000000,0,0.113118
0.017083645,-0.00059747935,-0.021559358,-7.5360697e-07,0.0031544205,3.4739207e-07,1.0,1.0,0.017094,0.021559,0.000000,-0.034960,7.5360697e-07,1.0958207e-09,-0.0003683124,4.502646e-10,0.000000,0,0.112288
0.016877174,-0.00059747935,-0.020642826,-2.7724989e-08,0.0031544194,1.8223659e-08,1.0,1.0,0.016888,0.020643,0.000000,-0.035387,2.7724989e-08,5.7485062e-11,-0.00034839258,1.6565109e-11,0.000000,0,0.111355
0.016679954,-0.00059747935,-0.019726371,6.758751e-09,0.0031544173,3.7169134e-10,1.0,1.0,0.016691,0.019726,0.000000,-0.035805,6.758751e-09,1.1724696e-12,-0.00032903496,-4.038214e-12,0.000000,0,0.110436
0.01649189,-0.00059747935,-0.018809952,6.4689134e-09,0.0031544159,1.6894125e-10,1.0,1.0,0.016503,0.018810,0.000000,-0.036213,6.4689134e-09,5.3291095e-13,-0.00031021165,-3.865042e-12,0.000000,0,0.109520
0.016312981,-0.00059747935,-0.01789354,5.988762e-09,0.0031544145,1.0198707e-10,1.0,1.0,0.016324,0.017894,0.000000,-0.036610,5.988762e-09,3.2170948e-13,-0.00029189698,-3.5781616e-12,0.000000,0,0.108605
0.016143227,-0.00059747935,-0.016977128,4.9682396e-09,0.0031544124,-1.23166e-09,1.0,1.0,0.016154,0.016977,0.000000,-0.036994,4.9682396e-09,-3.8851635e-12,-0.00027406562,-2.9684206e-12,0.000000,0,0.107690
0.015982628,-0.00059747935,-0.016060717,3.465688e-09,0.0031544112,3.5286398e-09,1.0,1.0,0.015994,0.016061,0.000000,-0.037366,3.465688e-09,1.1130781e-11,-0.00025669247,-2.070677e-12,0.000000,0,0.106775
0.015831184,-0.00059747935,-0.015144306,1.7228832e-09,0.00315441,4.506845e-09,1.0,1.0,0.015842,0.015144,0.000000,-0.037723,1.7228832e-09,1.4216438e-11,-0.00023975229,-1.0293871e-12,0.000000,0,0.105860
0.015688896,-0.00059747935,-0.014227895,-1.3591156e-11,0.0031544098,2.2999544e-08,1.0,1.0,0.015700,0.014228,0.000000,-0.038065,1.3591156e-11,7.254999e-11,-0.00022321996,8.1204346e-15,0.000000,0,0.104945
0.015555764,-0.00059747935,-0.013311485,-4.4602258e-10,0.003154409,2.3446937e-08,1.0,1.0,0.015567,0.013311,0.000000,-0.038390,4.4602258e-10,7.3961226e-11,-0.0002070703,2.6648928e-13,0.000000,0,0.104030
0.015431786,-0.00059747935,-0.012395075,-9.58406e-10,0.0031544075,1.33535725e-08,1.0,1.0,0.015443,0.012395,0.000000,-0.038698,9.58406e-10,4.2122607e-11,-0.00019127814,5.7262783e-13,0.000000,0,0.103115
0.015316963,-0.00059747935,-0.011478664,-1.4540326e-09,0.003154406,-4.8419724e-10,1.0,1.0,0.015329,0.011479,0.000000,-0.038988,1.4540326e-09,-1.5273547e-12,-0.00017581828,8.6875445e-13,0.000000,0,0.102200
0.015211296,-0.00059747935,-0.010562254,-2.0436763e-09,0.003154404,-1.4826239e-08,1.0,1.0,0.015223,0.010562,0.000000,-0.039258,2.0436763e-09,-4.6767947e-11,-0.00016066557,1.2210544e-12,0.000000,0,0.101275
0.015114879,-0.00059747935,-0.009645844,-2.0391135e-09,0.0031544012,-1.4797502e-08,1.0,1.0,0.015127,0.009646,0.000000,-0.039509,2.0391135e-09,-4.667726e-11,-0.00014579577,1.2183282e-12,0.000000,0,0.100361
0.015027618,-0.00059747935,-0.008729434,-1.5633076e-09,0.003154399,-1.5805076e-08,1.0,1.0,0.015039,0.008729,0.000000,-0.039738,1.5633076e-09,-4.985552e-11,-0.00013118259,9.34044e-13,0.000000,0,0.099446
0.014949513,-0.00059747935,-0.0078130225,-8.9197694e-10,0.0031543984,1.6156342e-08,1.0,1.0,0.014961,0.007813,0.000000,-0.039945,8.9197694e-10,5.096354e-11,-0.000116800875,5.329378e-13,0.000000,0,0.098531
0.014880562,-0.00059747935,-0.0068966122,-1.274017e-10,0.0031543977,1.3206628e-08,1.0,1.0,0.014893,0.006897,0.000000,-0.040130,1.274017e-10,4.1658958e-11,-0.00010262547,7.611988e-14,0.000000,0,0.097616
0.014820767,-0.00059747935,-0.0059802015,5.298127e-10,0.0031543968,2.132815e-08,1.0,1.0,0.014833,0.005980,0.000000,-0.040292,5.298127e-10,6.727745e-11,-8.863117e-05,-3.1655215e-13,0.000000,0,0.096701
0.014770126,-0.00059747935,-0.005063791,1.0788213e-09,0.0031543951,7.5951405e-09,1.0,1.0,0.014782,0.005064,0.000000,-0.040430,1.0788213e-09,2.3958075e-11,-7.479283e-05,-6.445734e-13,0.000000,0,0.095786
0.014728641,-0.00059747935,-0.00414738,1.1605618e-09,0.0031543944,1.5635587e-08,1.0,1.0,0.014741,0.004147,0.000000,-0.040544,1.1605618e-09,4.9320808e-11,-6.108527e-05,-6.934117e-13,0.000000,0,0.094871
0.014696312,-0.00059747935,-0.0032309697,1.1995032e-09,0.003154393,8.36377e-10,1.0,1.0,0.014708,0.003231,0.000000,-0.040633,1.1995032e-09,2.6382618e-12,-4.748334e-05,-7.1667834e-13,0.000000,0,0.093957
0.014673138,-0.00059747935,-0.002314559,1.0856652e-09,0.0031543903,-1.418069e-08,1.0,1.0,0.014685,0.002315,0.000000,-0.040697,1.0856652e-09,-4.473143e-11,-3.3961842e-05,-6.4866255e-13,0.000000,0,0.093042
0.014659119,-0.00059747935,-0.0013981485,6.850521e-10,0.003154388,-2.0420346e-08,1.0,1.0,0.014671,0.001398,0.000000,-0.040736,6.850521e-10,-6.44137e-11,-2.0495625e-05,-4.093045e-13,0.000000,0,0.092127
0.014654255,-0.00059747935,-0.000481738,8.045343e-10,0.0031543858,-1.47423505e-08,1.0,1.0,0.014666,0.000482,0.000000,-0.040749,8.045343e-10,-4.6503062e-11,-7.0595115e-06,-4.8069263e-13,0.000000,0,0.033988
0.014655685,-0.00059747935,0.00014254221,2.557553e-07,0.003152269,-4.121395e-05,1.0,1.0,0.014668,0.000143,0.000000,-0.040745,2.557553e-07,-1.2991745e-07,2.0890536e-06,-1.5280852e-10,0.000000,0,-0.010738
0.014658069,-0.00059747935,0.0002512804,4.524086e-07,0.0031485327,-7.265164e-05,1.0,1.0,0.014670,0.000251,0.000000,-0.040739,4.524086e-07,-2.2874606e-07,3.6832855e-06,-2.703048e-10,0.000000,0,0.013405
0.014659214,-0.00059747935,0.00011783027,2.1430581e-07,0.0031467916,-3.4066856e-05,1.0,1.0,0.014671,0.000118,0.000000,-0.040735,2.1430581e-07,-1.07201295e-07,1.7272991e-06,-1.280433e-10,0.000000,0,0.011272
0.014659119,-0.00059747935,-5.1120032e-06,-9.385916e-09,0.0031468805,1.4786814e-06,1.0,1.0,0.014671,0.000005,0.000000,-0.040736,9.385916e-09,4.653234e-09,-7.493746e-08,5.607891e-12,0.000000,0,-0.003703
0.014658737,-0.00059747935,-4.1910233e-05,-7.6270354e-08,0.0031474982,1.2119299e-05,1.0,1.0,0.014671,0.000042,0.000000,-0.040737,7.6270354e-08,3.8145473e-08,-6.1435105e-07,4.556996e-11,0.000000,0,0.001605
0.014658451,-0.00059747935,-2.5760548e-05,-4.6663963e-08,0.003147888,7.444089e-06,1.0,1.0,0.014671,0.000026,0.000000,-0.040738,4.6663963e-08,2.343316e-08,-3.7760972e-07,2.7880755e-11,0.000000,0,0.002257
0.014658451,-0.00059747935,-3.145721e-06,-5.902018e-09,0.003147932,9.108297e-07,1.0,1.0,0.014671,0.000003,0.000000,-0.040738,5.902018e-09,2.86723e-09,-4.6111396e-08,3.5263337e-12,0.000000,0,-0.000322
0.014658546,-0.00059747935,6.371754e-06,1.1521162e-08,0.003147827,-1.8401397e-06,1.0,1.0,0.014671,0.000006,0.000000,-0.040737,1.1521162e-08,-5.7924416e-09,9.340065e-08,-6.8836564e-12,0.000000,0,0.000116
0.014658642,-0.00059747935,5.2006117e-06,9.560156e-09,0.0031477388,-1.505079e-06,1.0,1.0,0.014671,0.000005,0.000000,-0.040737,9.560156e-09,-4.7375956e-09,7.62339e-08,-5.711996e-12,0.000000,0,0.000389
0.014658642,-0.00059747935,1.3192154e-06,2.5532882e-09,0.0031477269,-3.8191033e-07,1.0,1.0,0.014671,0.000001,0.000000,-0.040737,2.5532882e-09,-1.2021494e-09,1.9337905e-08,-1.525537e-12,0.000000,0,0.000046
0.014658642,-0.00059747935,-8.3956036e-07,-1.8303243e-09,0.0031477418,2.4626755e-07,1.0,1.0,0.014671,0.000001,0.000000,-0.040737,1.8303243e-09,7.7518664e-10,-1.2306815e-08,1.093581e-12,0.000000,0,-0.000015
0.014658642,-0.00059747935,-9.824195e-07,-1.8450093e-09,0.0031477525,2.8575337e-07,1.0,1.0,0.014671,0.000001,0.000000,-0.040737,1.8450093e-09,8.994809e-10,-1.44009356e-08,1.102355e-12,0.000000,0,0.000061
0.014658642,-0.00059747935,-3.699031e-07,-5.10983e-10,0.0031477597,1.1882744e-07,1.0,1.0,0.014671,0.000000,0.000000,-0.040737,5.10983e-10,3.7404022e-10,-5.422277e-09,3.0530176e-13,0.000000,0,0.000030
0.014658642,-0.00059747935,8.047017e-08,1.9105152e-10,0.003147747,-1.0771719e-08,1.0,1.0,0.014671,0.000000,0.000000,-0.040737,1.9105152e-10,-3.3906645e-11,1.1795834e-09,-1.1414934e-13,0.000000,0,-0.000009
0.014658642,-0.00059747935,1.753829e-07,4.6399556e-10,0.0031477455,-4.8966086e-08,1.0,1.0,0.014671,0.000000,0.000000,-0.040737,4.6399556e-10,-1.5413278e-10,2.570875e-09,-2.7722776e-13,0.000000,0,0.000009
0.014658642,-0.00059747935,9.0908905e-08,3.3712405e-10,0.003147739,-1.8534275e-08,1.0,1.0,0.014671,0.000000,0.000000,-0.040737,3.3712405e-10,-5.834106e-11,1.3326011e-09,-2.0142465e-13,0.000000,0,0.000009
0.014658642,-0.00059747935,5.537573e-09,1.228199e-10,0.0031477327,-1.34994975e-08,1.0,1.0,0.014671,0.000000,0.000000,-0.040737,1.228199e-10,-4.249281e-11,8.1173304e-11,-7.338235e-14,0.000000,0,-0.000002
0.014658642,-0.00059747935,-2.7616275e-08,-1.11780286e-10,0.003147728,1.9886368e-08,1.0,1.0,0.014671,0.000000,0.000000,-0.040737,1.11780286e-10,6.259688e-11,-4.048171e-10,6.678641e-14,0.000000,0,0.000001
0.014658642,-0.00059747935,-2.254568e-08,2.5812215e-11,0.0031477234,1.9976266e-08,1.0,1.0,0.014671,0.000000,0.000000,-0.040737,2.5812215e-11,6.287976e-11,-3.3048905e-10,-1.5422266e-14,0.000000,0,0.000002
0.014658642,-0.00059747935,-1.0908719e-08,-4.1397975e-11,0.003147719,2.3114149e-08,1.0,1.0,0.014671,0.000000,0.000000,-0.040737,4.1397975e-11,7.275684e-11,-1.59907e-10,2.4734434e-14,0.000000,0,0.000001
0.014658642,-0.00059747935,-7.007571e-10,2.1459724e-10,0.0031477143,3.7975694e-09,1.0,1.0,0.014671,0.000000,0.000000,-0.040737,2.1459724e-10,1.1953664e-11,-1.0272148e-11,-1.2821742e-13,0.000000,0,-0.000000
0.014658642,-0.00059747935,8.320263e-09,2.4141536e-10,0.0031477069,-2.1205684e-08,1.0,1.0,0.014671,0.000000,0.000000,-0.040737,2.4141536e-10,-6.674928e-11,1.2196376e-10,-1.4424068e-13,0.000000,0,100
0.006243229,1.4024278,0.6323572,-0.37744915,-0.0072275745,-0.14323844,0.0,0.0,1.402442,0.736440,0.000000,1.566345,0.37744915,0.0010352664,0.0039479504,-0.5293452,0.000000,0,0.048391
0.012486649,1.3938624,0.63150257,-0.38074258,-0.014305698,-0.14157557,0.0,0.0,1.393918,0.737401,0.000000,1.561838,0.38074258,0.0020253374,0.007885351,-0.53070277,0.000000,0,-0.075708
0.018730354,1.3851995,0.6315245,-0.38509497,-0.021379445,-0.14148813,0.0,0.0,1.385326,0.739677,0.000000,1.557275,0.38509497,0.0030249378,0.011828677,-0.5334334,0.000000,0,-0.069414
0.024974251,1.3764403,0.63154525,-0.38942406,-0.028452262,-0.14146963,0.0,0.0,1.376667,0.741957,0.000000,1.552654,0.38942406,0.004025131,0.015772369,-0.53601897,0.000000,0,-0.064262
0.031218339,1.3675845,0.6315659,-0.39374977,-0.035523962,-0.14144716,0.0,0.0,1.367941,0.744254,0.000000,1.547973,0.39374977,0.0050247633,0.01971644,-0.53848606,0.000000,0,-0.059292
0.03746281,1.3586318,0.6315868,-0.39807475,-0.042594533,-0.1414246,0.0,0.0,1.359148,0.746569,0.000000,1.543229,0.39807475,0.0060239146,0.023661016,-0.54083705,0.000000,0,-0.054428
0.04370737,1.3495829,0.6316075,-0.40240002,-0.049663987,-0.14140198,0.0,0.0,1.350290,0.748902,0.000000,1.538422,0.40240002,0.0070225857,0.027605902,-0.54307216,0.000000,0,-0.049596
0.049952317,1.3404373,0.6316281,-0.40672547,-0.056732297,-0.14137952,0.0,0.0,1.341368,0.751252,0.000000,1.533548,0.40672547,0.008020785,0.031551287,-0.54519,0.000000,0,-0.044803
0.056197356,1.3311951,0.63164854,-0.41105112,-0.063799515,-0.14135714,0.0,0.0,1.332381,0.753620,0.000000,1.528606,0.41105112,0.009018517,0.03549698,-0.54718924,0.000000,0,-0.040080
0.062442683,1.3218563,0.6316689,-0.41537696,-0.070865594,-0.1413348,0.0,0.0,1.323330,0.756005,0.000000,1.523593,0.41537696,0.0100157745,0.0394431,-0.5490686,0.000000,0,-0.035422
0.068688296,1.3124208,0.6316892,-0.41970295,-0.07793058,-0.14131255,0.0,0.0,1.314217,0.758407,0.000000,1.518507,0.41970295,0.011012569,0.043389656,-0.5508269,0.000000,0,-0.030819
0.0749342,1.302889,0.6317094,-0.42402908,-0.084994465,-0.1412904,0.0,0.0,1.305042,0.760827,0.000000,1.513346,0.42402908,0.012008902,0.047336638,-0.5524628,0.000000,0,-0.026303
0.08118038,1.2932606,0.6317295,-0.4283555,-0.09205724,-0.14126834,0.0,0.0,1.295806,0.763263,0.000000,1.508107,0.4283555,0.013004774,0.051284038,-0.5539753,0.000000,0,-0.021802
0.08742676,1.2835355,0.63174933,-0.432682,-0.099118926,-0.1412463,0.0,0.0,1.286510,0.765716,0.000000,1.502787,0.432682,0.014000182,0.0552318,-0.5553627,0.000000,0,-0.017412
0.09367342,1.2737137,0.6317691,-0.4370087,-0.1061795,-0.14122438,0.0,0.0,1.277154,0.768185,0.000000,1.497385,0.4370087,0.014995134,0.059179977,-0.556624,0.000000,0,-0.013083
0.09992037,1.2637953,0.6317888,-0.44133556,-0.11323898,-0.14120251,0.0,0.0,1.267739,0.770671,0.000000,1.491897,0.44133556,0.015989628,0.06312857,-0.5577578,0.000000,0,-0.008840
0.10616751,1.2537801,0.63180834,-0.4456626,-0.12029737,-0.14118072,0.0,0.0,1.258267,0.773173,0.000000,1.486320,0.4456626,0.01698367,0.06707752,-0.5587629,0.000000,0,-0.004713
0.112414934,1.2436686,0.6318278,-0.4499898,-0.12735468,-0.14115912,0.0,0.0,1.248739,0.775691,0.000000,1.480652,0.4499898,0.017977275,0.07102688,-0.55963814,0.000000,0,-0.000643
0.11866264,1.2334602,0.631847,-0.45431718,-0.13441092,-0.14113748,0.0,0.0,1.239155,0.778225,0.000000,1.474888,0.45431718,0.018970419,0.07497664,-0.5603821,0.000000,0,0.003329
0.12491055,1.2231553,0.63186616,-0.45864475,-0.14146608,-0.141116,0.0,0.0,1.229517,0.780775,0.000000,1.469028,0.45864475,0.019963127,0.07892675,-0.56099373,0.000000,0,0.007181
0.13115883,1.2127538,0.6318852,-0.4629725,-0.14852017,-0.14109452,0.0,0.0,1.219826,0.783341,0.000000,1.463065,0.4629725,0.020955382,0.082877316,-0.56147164,0.000000,0,0.010931
0.1374073,1.2022556,0.631904,-0.4673004,-0.15557319,-0.14107326,0.0,0.0,1.210082,0.785921,0.000000,1.456999,0.4673004,0.021947216,0.086828224,-0.5618145,0.000000,0,0.014592
0.14365616,1.1916606,0.63192266,-0.47162846,-0.16262515,-0.14105207,0.0,0.0,1.200288,0.788517,0.000000,1.450824,0.47162846,0.022938613,0.09077959,-0.5620211,0.000000,0,0.018114
0.1499052,1.1809692,0.63194114,-0.47595665,-0.16967608,-0.14103097,0.0,0.0,1.190445,0.791128,0.000000,1.444537,0.47595665,0.023929581,0.094731264,-0.56209016,0.000000,0,0.021502
0.15615454,1.1701812,0.6319595,-0.48028505,-0.17672594,-0.14100994,0.0,0.0,1.180554,0.793755,0.000000,1.438135,0.48028505,0.024920115,0.09868335,-0.56202054,0.000000,0,-0.012538
0.16239652,1.1592878,0.63161474,-0.4850538,-0.18417738,-0.14903244,0.0,0.0,1.170607,0.796376,0.000000,1.431619,0.4850538,0.027448406,0.10257204,-0.56231695,0.000000,0,-0.007993
0.16864356,1.1482856,0.631727,-0.48987505,-0.1912265,-0.14098242,0.0,0.0,1.160603,0.799410,0.000000,1.424973,0.48987505,0.026959574,0.10653669,-0.56251645,0.000000,0,0.034151
0.17489071,1.1371868,0.6317259,-0.4941992,-0.1982756,-0.14098199,0.0,0.0,1.150557,0.802066,0.000000,1.418199,0.4941992,0.027953288,0.11048299,-0.56199676,0.000000,0,0.036875
0.18113804,1.1259915,0.63172466,-0.4985233,-0.20532468,-0.14098164,0.0,0.0,1.140468,0.804737,0.000000,1.411293,0.4985233,0.02894701,0.11442936,-0.561333,0.000000,0,0.039433
0.18738537,1.1146996,0.6317234,-0.5028474,-0.21237373,-0.1409812,0.0,0.0,1.130340,0.807422,1.000000,1.404250,0.5028474,0.029940704,0.11837572,-0.56052375,0.000000,0,0.041799
0.19363289,1.1033113,0.63172215,-0.50717145,-0.21942279,-0.14098088,0.0,0.0,1.120174,0.810121,1.000000,1.397064,0.50717145,0.03093442,0.12232219,-0.559568,0.000000,0,0.044032
0.1998804,1.0918263,0.6317208,-0.51149553,-0.22647181,-0.14098024,0.0,0.0,1.109972,0.812834,1.000000,1.389732,0.51149553,0.03192805,0.12626861,-0.5584643,0.000000,0,0.046034
0.20612812,1.0802449,0.6317194,-0.51581967,-0.2335208,-0.14097969,0.0,0.0,1.099735,0.815561,1.000000,1.382247,0.51581967,0.03292169,0.13021514,-0.5572116,0.000000,0,0.047875
0.21237583,1.0685668,0.631718,-0.52014375,-0.24056974,-0.14097881,0.0,0.0,1.089467,0.818301,1.000000,1.374605,0.52014375,0.033915237,0.13416164,-0.55580837,0.000000,0,0.049486
0.21862373,1.056792,0.63171655,-0.52446777,-0.24761865,-0.14097817,0.0,0.0,1.079169,0.821056,1.000000,1.366799,0.52446777,0.034908824,0.13810822,-0.55425334,0.000000,0,0.050884
0.22487172,1.0449208,0.631715,-0.52879184,-0.25466752,-0.14097758,0.0,0.0,1.068844,0.823823,1.000000,1.358825,0.52879184,0.03590241,0.14205484,-0.5525456,0.000000,0,0.052043
0.23111983,1.032953,0.6317135,-0.5331159,-0.26171637,-0.14097705,0.0,0.0,1.058493,0.826604,1.000000,1.350675,0.5331159,0.036896,0.14600152,-0.5506837,0.000000,0,0.052965
0.23736802,1.0208887,0.63171184,-0.53743994,-0.2687652,-0.14097656,0.0,0.0,1.048121,0.829398,1.000000,1.342344,0.53743994,0.037889596,0.1499482,-0.54866636,0.000000,0,0.053608
0.24361639,1.0087279,0.63171023,-0.54176396,-0.27581403,-0.1409761,0.0,0.0,1.037729,0.832206,1.000000,1.333825,0.54176396,0.038883187,0.15389496,-0.5464924,0.000000,0,0.054016
0.24986477,0.9964704,0.6317085,-0.54608804,-0.2828628,-0.14097562,0.0,0.0,1.027320,0.835026,1.000000,1.325112,0.54608804,0.039876763,0.1578417,-0.54416054,0.000000,0,0.054107
0.25611335,0.9841165,0.63170683,-0.55041206,-0.28991157,-0.14097516,0.0,0.0,1.016897,0.837859,1.000000,1.316197,0.55041206,0.04087033,0.16178855,-0.5416696,0.000000,0,0.053925
0.262362,0.9716659,0.63170505,-0.55473614,-0.2969603,-0.14097467,0.0,0.0,1.006463,0.840704,1.000000,1.307073,0.55473614,0.04186388,0.16573541,-0.5390182,0.000000,0,0.053418
0.26861086,0.9591188,0.63170326,-0.55906016,-0.304009,-0.14097421,0.0,0.0,0.996022,0.843562,1.000000,1.297732,0.55906016,0.042857427,0.16968235,-0.5362051,0.000000,0,0.052571
0.27485982,0.946475,0.63170135,-0.5633842,-0.31105772,-0.14097375,0.0,0.0,0.985577,0.846433,1.000000,1.288167,0.5633842,0.043850973,0.17362931,-0.53322905,0.000000,0,0.051399
