x_position,y_position,x_velocity,y_velocity,angle,angular_velocity,left_leg,right_leg,action
0.56538105,0.92748255,0.3015992,-0.29940352,1.0494728,-0.011874118,0.0,0.0,3
0.568442,0.9207441,0.30770972,-0.29760745,1.0462682,-0.06409124,0.0,0.0,3
0.57154244,0.9139984,0.31281984,-0.29663065,1.0408208,-0.10894656,0.0,0.0,3
0.5746897,0.90726775,0.31896004,-0.29437554,1.0326107,-0.16420284,0.0,0.0,3
0.57787704,0.9005306,0.3242213,-0.2933634,1.0221324,-0.20956492,0.0,0.0,3
0.58110535,0.8937902,0.32964674,-0.29222602,1.0093299,-0.25604987,0.0,0.0,3
0.5843741,0.8870573,0.33524382,-0.2905094,0.99400145,-0.30656865,0.0,0.0,0
0.58764124,0.88022906,0.3352689,-0.29484007,0.9786733,-0.30656368,0.0,0.0,0
0.5909066,0.87330526,0.3352937,-0.29917103,0.9633454,-0.30655867,0.0,0.0,0
0.5941703,0.86628616,0.33531827,-0.3035022,0.9480177,-0.3065537,0.0,0.0,0
0.59743226,0.8591715,0.3353426,-0.30783364,0.93269026,-0.30654877,0.0,0.0,0
0.6006926,0.85196173,0.33536664,-0.3121653,0.917363,-0.30654377,0.0,0.0,2
0.6032003,0.8452266,0.26075315,-0.29078117,0.9013208,-0.32084373,0.0,0.0,2
0.6051655,0.83879083,0.20707007,-0.27727443,0.8846801,-0.33281526,0.0,0.0,2
0.6064558,0.8329622,0.14000265,-0.2502586,0.8677425,-0.3387527,0.0,0.0,0
0.6077442,0.82703876,0.14003058,-0.25459406,0.85080516,-0.338746,0.0,0.0,0
0.6090307,0.8210208,0.1400581,-0.25892985,0.8338682,-0.33873928,0.0,0.0,2
0.6098652,0.8154091,0.095235035,-0.24086936,0.81667626,-0.34383923,0.0,0.0,2
0.61029243,0.8106371,0.054166786,-0.20408638,0.80029976,-0.3275293,0.0,0.0,2
0.6105545,0.8063191,0.037355404,-0.184359,0.7846106,-0.3137833,0.0,0.0,0
0.61081505,0.8019063,0.037377615,-0.18869357,0.76892173,-0.31377798,0.0,0.0,0
0.61107427,0.79739845,0.03739947,-0.19302838,0.7532331,-0.31377262,0.0,0.0,2
0.61107254,0.79355425,0.010942023,-0.16400242,0.7382674,-0.29931363,0.0,0.0,2
0.6105175,0.79046375,-0.044137225,-0.13055249,0.7231751,-0.3018466,0.0,0.0,2
0.6095045,0.78826374,-0.090125404,-0.09126461,0.70850974,-0.2933075,0.0,0.0,0
0.60849,0.78596896,-0.090107515,-0.0955983,0.69384456,-0.2933032,0.0,0.0,0
0.6074745,0.7835791,-0.09008994,-0.09993217,0.6791796,-0.29329884,0.0,0.0,0
0.6064577,0.7810942,-0.09007267,-0.104266204,0.6645149,-0.2932945,0.0,0.0,0
0.60543954,0.77851456,-0.09005571,-0.10860041,0.64985037,-0.2932901,0.0,0.0,0
0.6044203,0.77583975,-0.09003906,-0.112934776,0.6351861,-0.2932858,0.0,0.0,0
0.6033999,0.77307016,-0.09002273,-0.1172693,0.620522,-0.29328144,0.0,0.0,0
0.6023785,0.7702057,-0.090006724,-0.12160398,0.60585815,-0.2932771,0.0,0.0,0
0.60135573,0.7672464,-0.08999103,-0.12593882,0.5911945,-0.29327276,0.0,0.0,0
0.60033226,0.7641924,-0.08997567,-0.1302738,0.5765311,-0.29326838,0.0,0.0,0
0.59930754,0.7610434,-0.08996065,-0.13460894,0.5618679,-0.29326397,0.0,0.0,0
0.59828186,0.75779974,-0.08994596,-0.13894421,0.5472049,-0.29325965,0.0,0.0,0
0.59725523,0.7544612,-0.08993159,-0.14327961,0.53254217,-0.2932553,0.0,0.0,0
0.5962275,0.751028,-0.089917585,-0.14761518,0.5178796,-0.29325095,0.0,0.0,0
0.595199,0.74750006,-0.08990392,-0.15195087,0.5032173,-0.2932466,0.0,0.0,0
0.5941695,0.7438774,-0.08989061,-0.15628669,0.48855513,-0.29324228,0.0,0.0,0
0.5931393,0.7401601,-0.089877635,-0.16062263,0.47389323,-0.29323792,0.0,0.0,0
0.5921081,0.7363482,-0.089865014,-0.16495872,0.45923153,-0.29323357,0.0,0.0,2
0.5905781,0.73375195,-0.13939156,-0.11097746,0.4442966,-0.29869825,0.0,0.0,2
0.58884084,0.73155016,-0.15982735,-0.09352375,0.42914775,-0.30297676,0.0,0.0,2
0.5866226,0.73027843,-0.2071757,-0.052139934,0.4132944,-0.31706685,0.0,0.0,2
0.5840886,0.7293115,-0.2378732,-0.03852428,0.39660215,-0.3338452,0.0,0.0,0
0.5815536,0.7282509,-0.23785922,-0.04286589,0.37991023,-0.33383876,0.0,0.0,0
0.57901764,0.7270965,-0.23784582,-0.04720766,0.3632186,-0.33383235,0.0,0.0,0
0.57648087,0.7258484,-0.23783298,-0.051549572,0.3465273,-0.33382595,0.0,0.0,2
0.5735629,0.72552025,-0.27527767,-0.010711404,0.32924393,-0.34566733,0.0,0.0,2
0.57024163,0.72610974,-0.31478125,0.030056361,0.3112085,-0.36070868,0.0,0.0,2
0.56654704,0.72784954,-0.35156924,0.081050605,0.292707,-0.3700307,0.0,0.0,2
0.5626302,0.7300658,-0.37323242,0.10209349,0.27373236,-0.37949258,0.0,0.0,0
0.5587126,0.7321894,-0.37321964,0.097744316,0.2547582,-0.37948313,0.0,0.0,0
0.55479413,0.7342206,-0.37320766,0.09339498,0.23578452,-0.37947372,0.0,0.0,0
0.5508749,0.7361594,-0.37319654,0.0890455,0.21681131,-0.37946433,0.0,0.0,0
0.5469551,0.7380056,-0.3731863,0.08469588,0.19783856,-0.3794549,0.0,0.0,0
0.54303473,0.73975897,-0.37317684,0.080346145,0.17886628,-0.3794455,0.0,0.0,0
0.53911364,0.7414201,-0.37316826,0.07599629,0.1598945,-0.37943605,0.0,0.0,0
0.53519213,0.74298865,-0.37316054,0.07164633,0.14092317,-0.37942666,0.0,0.0,0
0.53127015,0.7444648,-0.3731537,0.06729628,0.12195232,-0.37941724,0.0,0.0,0
0.5273477,0.74584854,-0.3731477,0.062946156,0.10298191,-0.37940782,0.0,0.0,0
0.5234249,0.7471396,-0.37314254,0.05859595,0.08401201,-0.37939838,0.0,0.0,0
0.51950186,0.74833834,-0.37313828,0.05424569,0.06504256,-0.37938896,0.0,0.0,0
0.51557875,0.74944466,-0.37313485,0.049895383,0.04607358,-0.37937954,0.0,0.0,0
0.51165533,0.7504588,-0.3731323,0.045545038,0.027105102,-0.37937012,0.0,0.0,0
0.5077318,0.75138015,-0.3731306,0.041194666,0.008137082,-0.3793607,0.0,0.0,0
0.5038085,0.7522093,-0.37312976,0.03684428,-0.01083048,-0.3793513,0.0,0.0,0
0.49988508,0.752946,-0.37312979,0.03249389,-0.029797582,-0.37934187,0.0,0.0,0
0.49596176,0.7535903,-0.37313065,0.028143505,-0.04876419,-0.37933242,0.0,0.0,0
0.49203864,0.75414205,-0.3731324,0.023793137,-0.067730345,-0.37932307,0.0,0.0,0
0.4881157,0.75460154,-0.37313503,0.019442799,-0.086696036,-0.37931365,0.0,0.0,0
0.48419315,0.75496846,-0.37313852,0.015092496,-0.10566125,-0.37930426,0.0,0.0,0
0.48027068,0.7552431,-0.37314287,0.010742246,-0.12462599,-0.37929487,0.0,0.0,0
0.4763488,0.7554251,-0.37314808,0.0063920557,-0.14359026,-0.3792855,0.0,0.0,0
0.47242728,0.7555146,-0.37315413,0.0020419366,-0.16255404,-0.3792761,0.0,0.0,0
0.46850625,0.75551176,-0.37316105,-0.0023080988,-0.18151736,-0.37926668,0.0,0.0,0
0.46458587,0.7554165,-0.3731688,-0.0066580414,-0.2004802,-0.37925732,0.0,0.0,0
0.46066618,0.7552288,-0.3731774,-0.011007881,-0.21944258,-0.3792479,0.0,0.0,0
0.45674714,0.7549483,-0.3731869,-0.015357607,-0.2384045,-0.3792385,0.0,0.0,0
0.4528288,0.7545752,-0.37319717,-0.019707208,-0.2573659,-0.37922907,0.0,0.0,0
0.44891128,0.75410974,-0.37320834,-0.024056673,-0.27632686,-0.37921968,0.0,0.0,0
0.44499475,0.7535514,-0.37322035,-0.028405989,-0.29528734,-0.37921023,0.0,0.0,1
0.44099197,0.752941,-0.38422891,-0.030479169,-0.31189048,-0.33206227,0.0,0.0,1
0.43692225,0.75226563,-0.3927284,-0.033141416,-0.32668063,-0.29580307,0.0,0.0,1
0.43276128,0.75153035,-0.40427265,-0.03539178,-0.3390299,-0.246986,0.0,0.0,0
0.4286008,0.75069994,-0.404279,-0.03972397,-0.35137907,-0.24698338,0.0,0.0,0
0.42444077,0.7497743,-0.40428552,-0.044056106,-0.3637281,-0.24698082,0.0,0.0,1
0.4202222,0.7487907,-0.41177744,-0.046310935,-0.37439686,-0.21337494,0.0,0.0,1
0.41593695,0.74775624,-0.42029452,-0.04816164,-0.3831365,-0.17479284,0.0,0.0,0
0.4116519,0.7466253,-0.42029804,-0.052487653,-0.3918761,-0.17479193,0.0,0.0,0
0.40736714,0.74539834,-0.42030174,-0.05681364,-0.40061563,-0.17479101,0.0,0.0,0
0.40308255,0.7440751,-0.4203055,-0.0611396,-0.40935513,-0.1747901,0.0,0.0,0
0.3987983,0.74265546,-0.42030925,-0.06546554,-0.41809458,-0.1747892,0.0,0.0,0
0.39451426,0.7411396,-0.42031318,-0.06979145,-0.426834,-0.1747883,0.0,0.0,0
0.39023066,0.7395274,-0.42031708,-0.07411734,-0.43557337,-0.17478737,0.0,0.0,0
0.38594723,0.7378191,-0.42032114,-0.07844321,-0.4443127,-0.17478646,0.0,0.0,0
0.3816642,0.7360145,-0.42032522,-0.08276905,-0.45305198,-0.17478555,0.0,0.0,0
0.37738132,0.73411345,-0.4203294,-0.08709488,-0.46179122,-0.17478462,0.0,0.0,0
0.37309876,0.73211616,-0.42033362,-0.09142068,-0.4705304,-0.17478369,0.0,0.0,0
0.36881655,0.7300225,-0.42033798,-0.095746465,-0.47926953,-0.17478283,0.0,0.0,0
0.36453468,0.7278327,-0.42034236,-0.10007221,-0.48800862,-0.1747819,0.0,0.0,1
0.3601798,0.72561806,-0.42979163,-0.100456014,-0.4943785,-0.1273982,0.0,0.0,1
0.35574263,0.723361,-0.44018802,-0.101593874,-0.49834573,-0.07934447,0.0,0.0,1
0.35122976,0.72107935,-0.44992453,-0.10190628,-0.49987638,-0.030613283,0.0,0.0,0
0.34671688,0.7187004,-0.4499247,-0.106226444,-0.501407,-0.030613288,0.0,0.0,0
0.3422041,0.7162244,-0.44992486,-0.11054662,-0.5029377,-0.030613264,0.0,0.0,0
0.33769122,0.713651,-0.449925,-0.11486681,-0.5044683,-0.030613268,0.0,0.0,0
0.33317843,0.71098065,-0.44992512,-0.11918699,-0.50599897,-0.03061325,0.0,0.0,0
0.32866564,0.70821303,-0.44992527,-0.12350716,-0.5075296,-0.030613244,0.0,0.0,0
0.32415286,0.7053483,-0.44992548,-0.12782733,-0.50906026,-0.030613359,0.0,0.0,0
0.31964007,0.70238644,-0.44992566,-0.1321475,-0.5105909,-0.030613493,0.0,0.0,1
0.31505433,0.6993961,-0.45928589,-0.13263099,-0.5097778,0.01626208,0.0,0.0,1
0.31040496,0.6963734,-0.46750936,-0.13338855,-0.50687027,0.058149856,0.0,0.0,1
0.30567083,0.69332045,-0.47829,-0.13389657,-0.5013765,0.109875664,0.0,0.0,0
0.3009368,0.6901706,-0.4782918,-0.13821882,-0.49588275,0.109875455,0.0,0.0,0
0.29620284,0.6869239,-0.4782936,-0.14254107,-0.490389,0.10987525,0.0,0.0,0
0.291469,0.6835802,-0.47829542,-0.14686331,-0.48489523,0.10987502,0.0,0.0,1
0.28664988,0.6802015,-0.48912564,-0.14766067,-0.47686258,0.16065219,0.0,0.0,1
0.28175336,0.67679,-0.49905944,-0.14841437,-0.46644408,0.20837042,0.0,0.0,1
0.27677554,0.67335135,-0.5095228,-0.14894779,-0.45351043,0.25867295,0.0,0.0,0
0.27179843,0.6698174,-0.5095321,-0.15328048,-0.44057697,0.25867,0.0,0.0,0
0.26682186,0.66618836,-0.5095413,-0.15761323,-0.42764363,0.25866702,0.0,0.0,0
0.26184598,0.662464,-0.50955015,-0.16194606,-0.41471043,0.25866404,0.0,0.0,0
0.25687066,0.6586447,-0.5095588,-0.16627899,-0.4017774,0.25866103,0.0,0.0,0
0.2518959,0.6547301,-0.5095672,-0.17061196,-0.3888445,0.25865805,0.0,0.0,0
0.24692163,0.65072036,-0.50957537,-0.17494503,-0.37591174,0.25865513,0.0,0.0,0
0.24194793,0.6466155,-0.5095833,-0.17927814,-0.36297914,0.25865215,0.0,0.0,0
0.23697491,0.6424155,-0.5095909,-0.18361135,-0.3500467,0.25864917,0.0,0.0,0
0.23200226,0.6381204,-0.5095984,-0.1879446,-0.33711442,0.2586462,0.0,0.0,0
0.22703019,0.6337302,-0.5096055,-0.19227792,-0.32418227,0.2586432,0.0,0.0,0
0.22205849,0.629245,-0.5096124,-0.19661132,-0.31125027,0.25864023,0.0,0.0,0
0.21708727,0.6246646,-0.50961894,-0.20094475,-0.29831842,0.25863722,0.0,0.0,0
0.21211652,0.6199891,-0.5096253,-0.20527823,-0.2853867,0.25863424,0.0,0.0,0
0.20714608,0.61521864,-0.50963134,-0.20961176,-0.27245516,0.25863126,0.0,0.0,0
0.20217618,0.61035305,-0.5096372,-0.21394536,-0.25952375,0.25862825,0.0,0.0,0
0.19720659,0.60539246,-0.5096427,-0.21827899,-0.2465925,0.25862524,0.0,0.0,0
0.19223738,0.60033685,-0.509648,-0.22261268,-0.2336614,0.25862226,0.0,0.0,0
0.18726845,0.59518605,-0.50965303,-0.22694643,-0.22073045,0.25861925,0.0,0.0,3
0.18238106,0.58991283,-0.49943456,-0.23280188,-0.20992312,0.21614683,0.0,0.0,3
0.17755422,0.58451736,-0.49180737,-0.23852944,-0.20072052,0.18405166,0.0,0.0,3
0.17282161,0.57899845,-0.4799872,-0.24438906,-0.19395338,0.13534278,0.0,0.0,3
0.16817951,0.5733444,-0.46855766,-0.2507266,-0.18957925,0.087482765,0.0,0.0,0
0.16353741,0.5675935,-0.46855813,-0.2550482,-0.18520512,0.08748266,0.0,0.0,0
0.1588954,0.5617456,-0.46855855,-0.25936976,-0.180831,0.087482534,0.0,0.0,0
0.1542534,0.5558006,-0.46855897,-0.26369137,-0.17645687,0.087482415,0.0,0.0,3
0.14968005,0.5497287,-0.45988685,-0.2695642,-0.1738956,0.05122534,0.0,0.0,3
0.14519835,0.54354453,-0.44840884,-0.2748226,-0.17365944,0.004723557,0.0,0.0,3
0.14079008,0.5372561,-0.4392267,-0.2796714,-0.17526874,-0.032185934,0.0,0.0,0
0.13638172,0.5308706,-0.43922672,-0.28399163,-0.17687804,-0.032185934,0.0,0.0,0
0.13197346,0.52438796,-0.43922678,-0.2883118,-0.17848733,-0.03218592,0.0,0.0,0
0.12756519,0.51780814,-0.4392268,-0.292632,-0.18009661,-0.03218565,0.0,0.0,0
0.12315693,0.51113105,-0.43922687,-0.29695222,-0.18170589,-0.032185465,0.0,0.0,0
0.118748665,0.50435686,-0.43922693,-0.3012724,-0.18331519,-0.032185473,0.0,0.0,0
0.1143404,0.49748555,-0.439227,-0.3055926,-0.18492445,-0.032185413,0.0,0.0,0
0.10993214,0.49051702,-0.43922704,-0.30991277,-0.18653372,-0.032185428,0.0,0.0,0
0.10552387,0.48345137,-0.4392271,-0.31423298,-0.188143,-0.032185443,0.0,0.0,0
0.10111561,0.47628853,-0.43922716,-0.31855318,-0.18975228,-0.032185666,0.0,0.0,0
0.096707344,0.46902853,-0.4392272,-0.32287344,-0.19136159,-0.03218584,0.0,0.0,0
0.09229908,0.46167135,-0.43922725,-0.32719362,-0.19297087,-0.0321857,0.0,0.0,0
0.08789082,0.45421702,-0.4392274,-0.3315138,-0.19458015,-0.032185733,0.0,0.0,0
0.083482645,0.4466655,-0.43922743,-0.33583397,-0.19618945,-0.032185704,0.0,0.0,0
0.07907438,0.43901682,-0.4392275,-0.34015414,-0.19779874,-0.032185566,0.0,0.0,0
0.07466612,0.43127096,-0.43922752,-0.34447435,-0.19940802,-0.032185562,0.0,0.0,0
0.07025795,0.42342797,-0.43922758,-0.34879455,-0.20101732,-0.03218577,0.0,0.0,0
0.065849684,0.41548786,-0.43922773,-0.35311475,-0.20262662,-0.03218575,0.0,0.0,0
0.06144152,0.40745053,-0.43922776,-0.35743496,-0.20423591,-0.03218576,0.0,0.0,0
0.05703335,0.39931607,-0.43922782,-0.3617552,-0.20584519,-0.032185756,0.0,0.0,0
0.052625082,0.3910844,-0.43922788,-0.3660754,-0.20745447,-0.032185752,0.0,0.0,0
0.048216917,0.3827556,-0.4392279,-0.3703956,-0.20906377,-0.032185655,0.0,0.0,0
0.043808747,0.3743296,-0.43922797,-0.3747158,-0.21067303,-0.03218565,0.0,0.0,0
0.039400578,0.36580646,-0.439228,-0.379036,-0.21228231,-0.032185502,0.0,0.0,0
0.034992408,0.35718614,-0.43922815,-0.3833562,-0.2138916,-0.03218566,0.0,0.0,0
0.030584145,0.34846866,-0.4392282,-0.38767642,-0.21550089,-0.032185677,0.0,0.0,0
0.02617607,0.339654,-0.43922824,-0.39199665,-0.21711017,-0.03218556,0.0,0.0,0
0.021767903,0.3307422,-0.4392283,-0.39631686,-0.21871945,-0.032185532,0.0,0.0,0
0.017359734,0.32173312,-0.43922836,-0.40063703,-0.22032873,-0.032185744,0.0,0.0,2
0.012873078,0.31326443,-0.44630346,-0.37674135,-0.22272111,-0.047847457,0.0,0.0,2
0.008638287,0.3053394,-0.42179647,-0.35247907,-0.2244143,-0.033863645,0.0,0.0,2
0.0047475817,0.29835737,-0.38822967,-0.310439,-0.22527188,-0.01715168,0.0,0.0,0
0.00085678103,0.29127818,-0.38822967,-0.31475908,-0.22612946,-0.017151656,0.0,0.0,0
-0.0030340194,0.2841018,-0.38822967,-0.3190791,-0.22698702,-0.017151678,0.0,0.0,0
-0.00692482,0.27682823,-0.38822967,-0.32339916,-0.22784461,-0.017151702,0.0,0.0,0
-0.010815525,0.26945746,-0.38822967,-0.32771918,-0.2287022,-0.017151637,0.0,0.0,0
-0.014706326,0.26198953,-0.38822967,-0.33203924,-0.22955978,-0.01715166,0.0,0.0,0
-0.018597126,0.25442442,-0.3882297,-0.33635932,-0.23041736,-0.017151669,0.0,0.0,0
-0.022487927,0.24676217,-0.38822973,-0.34067932,-0.23127493,-0.01715166,0.0,0.0,2
-0.026280403,0.23999463,-0.3781544,-0.30095497,-0.23239152,-0.022331385,0.0,0.0,2
-0.030119896,0.23396288,-0.38206396,-0.26837683,-0.2343105,-0.038379386,0.0,0.0,2
-0.033679772,0.22884466,-0.3546241,-0.22769187,-0.23569588,-0.027707946,0.0,0.0,2
-0.037166215,0.22429426,-0.34713262,-0.20248482,-0.23722973,-0.030676791,0.0,0.0,0
-0.040652562,0.21964668,-0.34713268,-0.206805,-0.23876359,-0.030676806,0.0,0.0,0
-0.044139005,0.21490188,-0.34713274,-0.2111252,-0.2402974,-0.030676786,0.0,0.0,0
-0.04762554,0.21005996,-0.34713283,-0.21544538,-0.24183123,-0.030676764,0.0,0.0,0
-0.051111985,0.20512083,-0.34713286,-0.21976559,-0.24336505,-0.030676756,0.0,0.0,0
-0.05459843,0.20008458,-0.34713298,-0.22408578,-0.24489889,-0.030676732,0.0,0.0,0
-0.058084868,0.19495112,-0.34713307,-0.22840598,-0.24643272,-0.030676732,0.0,0.0,0
-0.06157131,0.18972053,-0.34713313,-0.23272619,-0.24796654,-0.030676728,0.0,0.0,0
-0.065057755,0.18439272,-0.34713322,-0.23704639,-0.2495004,-0.030676704,0.0,0.0,0
-0.068544194,0.17896779,-0.3471333,-0.24136658,-0.25103423,-0.030676704,0.0,0.0,0
-0.07203064,0.17344566,-0.34713337,-0.24568677,-0.2525681,-0.030676713,0.0,0.0,0
-0.075516984,0.1678264,-0.34713346,-0.25000697,-0.25410193,-0.030676717,0.0,0.0,0
-0.07900343,0.16210993,-0.34713355,-0.25432718,-0.25563574,-0.030676741,0.0,0.0,2
-0.08230124,0.1573768,-0.32828164,-0.21062289,-0.2571688,-0.03066128,0.0,0.0,2
-0.085422516,0.15395623,-0.31031516,-0.15234537,-0.25901765,-0.036976688,0.0,0.0,2
-0.08862114,0.15103549,-0.31724885,-0.13027133,-0.26168293,-0.053305596,0.0,0.0,2
-0.09171295,0.14862214,-0.30656615,-0.10773123,-0.26435348,-0.05341106,0.0,0.0,0
-0.094804764,0.14611167,-0.3065664,-0.112051815,-0.26702404,-0.053411055,0.0,0.0,0
-0.09789648,0.14350398,-0.30656663,-0.116372384,-0.2696946,-0.053411,0.0,0.0,0
-0.100988194,0.14079924,-0.30656683,-0.120692976,-0.27236515,-0.053410996,0.0,0.0,0
-0.10408001,0.13799745,-0.3065671,-0.12501356,-0.2750357,-0.05341096,0.0,0.0,0
-0.10717173,0.13509844,-0.30656734,-0.12933414,-0.27770627,-0.053410925,0.0,0.0,0
-0.11026335,0.13210244,-0.30656758,-0.1336547,-0.28037682,-0.053410865,0.0,0.0,3
-0.11327181,0.12896527,-0.2960295,-0.14036034,-0.28532484,-0.09896037,0.0,0.0,3
-0.11621656,0.12571007,-0.2880506,-0.14594589,-0.29194048,-0.13231249,0.0,0.0,3
-0.11907129,0.12232991,-0.27678484,-0.1519931,-0.3009041,-0.17927222,0.0,0.0,3
-0.12184267,0.118808776,-0.26626205,-0.15878661,-0.31215715,-0.22506161,0.0,0.0,3
-0.124538615,0.11515783,-0.25681075,-0.16506867,-0.32543868,-0.26563057,0.0,0.0,0
-0.12723398,0.11141189,-0.25681776,-0.16940285,-0.33872008,-0.26562735,0.0,0.0,0
-0.12992878,0.10757097,-0.25682503,-0.17373697,-0.35200128,-0.2656241,0.0,0.0,0
-0.1326231,0.10363513,-0.2568326,-0.178071,-0.36528236,-0.2656209,0.0,0.0,0
-0.13531685,0.09960416,-0.25684044,-0.18240498,-0.3785632,-0.26561767,0.0,0.0,0
-0.13801011,0.09547821,-0.25684854,-0.18673888,-0.39184391,-0.26561442,0.0,0.0,0
-0.14070264,0.091257274,-0.25685698,-0.19107272,-0.4051245,-0.26561117,0.0,0.0,0
-0.14339456,0.086941205,-0.25686562,-0.19540648,-0.4184049,-0.26560795,0.0,0.0,0
-0.14608583,0.08253015,-0.25687456,-0.19974017,-0.43168515,-0.2656047,0.0,0.0,0
-0.14877644,0.07802397,-0.2568838,-0.20407377,-0.4449652,-0.26560146,0.0,0.0,0
-0.15146646,0.0734228,-0.25689328,-0.2084073,-0.45824513,-0.26559824,0.0,0.0,0
-0.15415573,0.06872643,-0.25690305,-0.21274072,-0.47152492,-0.26559502,0.0,0.0,0
-0.15684423,0.063935004,-0.25691307,-0.21707407,-0.4848045,-0.2655918,0.0,0.0,0
-0.15953207,0.059048377,-0.25692335,-0.22140731,-0.49808398,-0.26558858,0.0,0.0,0
-0.16221914,0.05406662,-0.25693387,-0.22574046,-0.51136327,-0.26558536,0.0,0.0,0
-0.16495046,0.05019058,-0.27575216,-0.17125876,-0.5085016,0.05708266,1.0,0.0,0
-0.16761056,0.047113907,-0.28379548,-0.13026145,-0.48853117,0.39935565,1.0,0.0,2
-0.16955137,0.045458015,-0.2262648,-0.062640294,-0.45284268,0.7137944,1.0,0.0,2
-0.17133713,0.04433943,-0.21454653,-0.038569767,-0.41365975,0.7836832,1.0,0.0,2
-0.1727664,0.044096958,-0.17857526,-0.00083271175,-0.375478,0.7636677,1.0,0.0,0
-0.17420025,0.04376858,-0.17920062,-0.005646991,-0.33772627,0.7550344,0.0,0.0,0
-0.1756299,0.043360885,-0.1792634,-0.0100797275,-0.2999783,0.75496036,0.0,0.0,0
-0.17705593,0.042874154,-0.17931974,-0.014513946,-0.26223394,0.75488716,0.0,0.0,0
-0.1784788,0.04230853,-0.1793696,-0.018949496,-0.22449322,0.7548147,0.0,0.0,0
-0.17989883,0.041664157,-0.17941286,-0.023386205,-0.18675613,0.75474197,0.0,0.0,0
-0.18131657,0.040941104,-0.17944948,-0.027823912,-0.1490227,0.75466895,0.0,0.0,0
-0.1827325,0.04013966,-0.17947942,-0.03226245,-0.11129298,0.7545949,0.0,0.0,0
-0.18414707,0.039259896,-0.17950262,-0.036701642,-0.07356695,0.75452095,0.0,0.0,3
-0.18549041,0.03829101,-0.17067724,-0.041667435,-0.037625097,0.7188375,0.0,0.0,3
-0.18675986,0.037238225,-0.16148062,-0.046277918,-0.0035311773,0.68187857,0.0,0.0,3
-0.18793459,0.03609317,-0.14959091,-0.05112016,0.028177876,0.6341816,0.0,0.0,3
-0.18903923,0.034857925,-0.14077201,-0.055737622,0.05812205,0.5988835,0.0,0.0,0
-0.19014435,0.033537492,-0.14076698,-0.060133312,0.088064365,0.59884655,0.0,0.0,0
-0.19125032,0.032131728,-0.14075854,-0.06452886,0.118004836,0.59880954,0.0,0.0,0
-0.19235706,0.030640492,-0.14074674,-0.0689242,0.14794347,0.5987725,0.0,0.0,0
-0.19346514,0.029063925,-0.14073154,-0.07331927,0.17788023,0.5987355,0.0,0.0,3
-0.19448204,0.028338872,-0.111462,-0.033422347,0.18767664,0.19592717,0.0,1.0,3
-0.19548321,0.028331576,-0.09084632,0.0008245747,0.17837676,-0.18599577,0.0,1.0,3
-0.1964324,0.028735194,-0.073021226,0.0204415,0.15647754,-0.43794632,0.0,1.0,0
-0.19735137,0.029011855,-0.071565956,0.01430363,0.1361958,-0.40563455,0.0,1.0,0
-0.19827071,0.029196605,-0.071557865,0.009948818,0.11591466,-0.40562302,0.0,0.0,0
-0.19919042,0.029289588,-0.071550846,0.005593897,0.0956341,-0.40561152,0.0,0.0,0
-0.20011058,0.029290805,-0.071544886,0.0012388934,0.07535411,-0.40559998,0.0,0.0,3
-0.20095357,0.029200826,-0.06184416,-0.0030205518,0.05313606,-0.44436145,0.0,0.0,3
-0.20172119,0.029029094,-0.05234464,-0.0069425995,0.029011292,-0.48249578,0.0,0.0,0
-0.20248899,0.028767882,-0.052341007,-0.011312393,0.004887497,-0.48247638,0.0,0.0,0
-0.2032567,0.028417263,-0.052339185,-0.015682232,-0.01923534,-0.482457,0.0,0.0,3
-0.20396146,0.027965436,-0.044447478,-0.020613909,-0.04494124,-0.5141184,0.0,0.0,3
-0.20457058,0.027428279,-0.032491647,-0.024963574,-0.07303758,-0.56192744,0.0,0.0,3
-0.20511551,0.026790127,-0.024507392,-0.03009085,-0.10274839,-0.59421694,0.0,0.0,3
-0.20557241,0.026043974,-0.013561996,-0.03568338,-0.13468583,-0.63874984,0.0,0.0,3
-0.20595741,0.025207981,-0.0047264467,-0.040549353,-0.16840039,-0.67429215,0.0,0.0,3
-0.20628333,0.024264274,0.0024819423,-0.046297763,-0.20362392,-0.7044718,0.0,0.0,3
-0.20651388,0.023207769,0.014160941,-0.052518778,-0.2412776,-0.753075,1.0,0.0,3
-0.20661564,0.022898493,0.012843551,-0.018413186,-0.2629679,-0.43122894,1.0,0.0,0
-0.20652933,0.023136387,0.011705916,0.009990904,-0.26603714,-0.061274946,1.0,0.0,3
-0.20618138,0.02371088,0.024644883,0.027324285,-0.2556064,0.20870154,1.0,0.0,3
-0.20567766,0.024400674,0.034431525,0.03332488,-0.23931266,0.32596487,1.0,0.0,3
-0.20510474,0.024992332,0.042516913,0.028620264,-0.22429384,0.30042303,1.0,0.0,0
-0.20455751,0.025460897,0.041203205,0.02282669,-0.2106221,0.27343464,1.0,0.0,0
-0.20400992,0.025834832,0.04119816,0.018490998,-0.19695053,0.27343112,0.0,0.0,3
-0.20339036,0.026098905,0.050180353,0.013259869,-0.18511,0.23681033,0.0,0.0,3
-0.20268159,0.026233658,0.06140101,0.00714195,-0.17560302,0.19013962,0.0,0.0,3
-0.2019032,0.0262534,0.0701331,0.0017681804,-0.1678872,0.15431646,0.0,0.0,0
-0.20112476,0.026176725,0.07013183,-0.0025568614,-0.16017142,0.15431543,0.0,0.0,0
